"","X","chr","chromStart","chromEnd","hgnc_symbol","ensembl_gene_id","strand"
"13531",16707,"3",184908412,184999778,"EHHADH","ENSG00000113790",-1
"13533",16944,"3",185194284,185216845,"TMEM41A","ENSG00000163900",-1
"13534",17015,"3",185224050,185270401,"LIPH","ENSG00000163898",-1
"13536",863,"3",185361527,185542844,"IGF2BP2","ENSG00000073792",-1
"13537",3371,"3",185430316,185447575,"C3orf65","ENSG00000163915",1
"13540",4590,"3",185823457,186080026,"DGKG","ENSG00000058866",-1
"13541",5603,"3",186256230,186264491,"CRYGS","ENSG00000213139",-1
"13542",5632,"3",186263862,186288332,"TBCCD1","ENSG00000113838",-1
"13544",6062,"3",186330712,186339107,"AHSG","ENSG00000145192",1
"13545",6368,"3",186353758,186370930,"FETUB","ENSG00000090512",1
"13546",6798,"3",186378005,186396029,"HRG","ENSG00000113905",1
"13547",6855,"3",186435065,186461743,"KNG1","ENSG00000113889",1
"13550",9356,"3",186560463,186576252,"ADIPOQ","ENSG00000181092",1
"13552",9957,"3",186838736,186898696,"RPL39L","ENSG00000163923",-1
"13553",10036,"3",186915274,186919253,"RTP1","ENSG00000175077",1
"13554",10088,"3",186935942,187009810,"MASP1","ENSG00000127241",-1
"13555",10645,"3",187086120,187089864,"RTP4","ENSG00000136514",1
"13556",10653,"3",187386694,187388187,"SST","ENSG00000157005",-1
"13557",10909,"3",187416047,187420345,"RTP2","ENSG00000198471",-1
"13560",11482,"3",187896331,187898598,"AC022498.1","ENSG00000213132",1
"13562",12017,"3",189349205,189615068,"TP63","ENSG00000073282",1
"13563",13374,"3",189674517,189840226,"LEPREL1","ENSG00000090530",-1
"13564",13563,"3",190023490,190040264,"CLDN1","ENSG00000163347",-1
"13565",13630,"3",190040330,190129932,"CLDN16","ENSG00000113946",1
"13566",13658,"3",190146444,190167665,"TMEM207","ENSG00000198398",-1
"13567",13939,"3",190231840,190375843,"IL1RAP","ENSG00000196083",1
"13568",14963,"3",190570666,190610218,"GMNC","ENSG00000205835",-1
"13569",14975,"3",190917030,190983404,"OSTN","ENSG00000188729",1
"13570",14996,"3",190984957,191048325,"UTS2B","ENSG00000188958",-1
"13573",16068,"3",191857184,192485553,"FGF12","ENSG00000114279",-1
"13574",16104,"3",192514604,192635950,"MB21D2","ENSG00000180611",-1
"13575",16113,"3",192958914,192995527,"HRASLS","ENSG00000127252",1
"13576",16193,"3",192992579,193096632,"ATP13A5","ENSG00000187527",-1
"13577",16367,"3",193119866,193310900,"ATP13A4","ENSG00000127249",-1
"13580",18057,"3",194060494,194072057,"CPN2","ENSG00000178772",-1
"13582",18069,"3",194115550,194119995,"GP5","ENSG00000178732",-1
"13584",18288,"3",194308402,194354418,"TMEM44","ENSG00000145014",-1
"13586",18635,"3",194406622,194409762,"FAM43A","ENSG00000185112",1
"13587",18661,"3",194789008,194991896,"XXYLT1","ENSG00000173950",-1
"13591",18858,"3",195447753,195467994,"MUC20","ENSG00000176945",1
"13592",18964,"3",195473636,195539148,"MUC4","ENSG00000145113",-1
"13595",19099,"3",195924320,195938308,"ZDHHC19","ENSG00000163958",-1
"13596",19102,"3",195938358,195970049,"SLC51A","ENSG00000163959",1
"13599",19127,"3",196018090,196045170,"TCTEX1D2","ENSG00000213123",-1
"13600",19144,"3",196046213,196065374,"TM4SF19","ENSG00000145107",-1
"13603",19172,"3",196233748,196242237,"SMCO1","ENSG00000214097",-1
"13605",19178,"3",196295482,196315930,"FBXO45","ENSG00000174013",1
"13606",19179,"3",196366557,196388875,"NRROS","ENSG00000174004",1
"13608",19191,"3",196433148,196439164,"CEP19","ENSG00000174007",-1
"13612",19214,"3",196673214,196695931,"PIGZ","ENSG00000119227",-1
"13613",19218,"3",196715492,196756687,"MFI2","ENSG00000163975",-1
"13621",19352,"3",197687071,197770591,"LMLN","ENSG00000185621",1
"13623",5362,"4",264464,299110,"ZNF732","ENSG00000186777",-1
"13627",6071,"4",619373,664571,"PDE6B","ENSG00000133256",1
"13629",6378,"4",667369,675822,"MYL5","ENSG00000215375",1
"13630",6646,"4",675618,683230,"MFSD7","ENSG00000169026",-1
"13632",6887,"4",778745,819986,"CPLX1","ENSG00000168993",-1
"13635",7696,"4",952675,980683,"DGKQ","ENSG00000145214",-1
"13636",7823,"4",972861,987228,"SLC26A1","ENSG00000145217",-1
"13637",7947,"4",980785,998316,"IDUA","ENSG00000127415",1
"13638",8008,"4",1003724,1020685,"FGFRL1","ENSG00000127418",1
"13639",8101,"4",1050038,1107350,"RNF212","ENSG00000178222",-1
"13643",9078,"4",1341054,1381837,"UVSSA","ENSG00000163945",1
"13644",9176,"4",1385340,1389780,"CRIPAK","ENSG00000179979",1
"13645",9179,"4",1396720,1400119,"NKX1-1","ENSG00000235608",-1
"13646",9189,"4",1619642,1686029,"FAM53A","ENSG00000174137",-1
"13648",9272,"4",1717679,1723085,"TMEM129","ENSG00000168936",-1
"13650",9410,"4",1795034,1810599,"FGFR3","ENSG00000068078",1
"13653",10043,"4",1984441,2043630,"NELFA","ENSG00000185049",-1
"13654",10188,"4",2043689,2045697,"C4orf48","ENSG00000243449",1
"13655",10222,"4",2061239,2070816,"NAT8L","ENSG00000185818",1
"13656",10240,"4",2073645,2243848,"POLN","ENSG00000130997",-1
"13657",10361,"4",2229191,2243891,"HAUS3","ENSG00000214367",-1
"13658",10383,"4",2249159,2264021,"MXD4","ENSG00000123933",-1
"13659",10461,"4",2271309,2420390,"ZFYVE28","ENSG00000159733",-1
"13662",11002,"4",2743375,2758103,"TNIP2","ENSG00000168884",-1
"13665",11445,"4",2932288,2936586,"MFSD10","ENSG00000109736",-1
"13667",11562,"4",2965335,3042474,"GRK4","ENSG00000125388",1
"13669",11867,"4",3246096,3273465,"MSANTD1","ENSG00000188981",1
"13671",12152,"4",3443614,3451211,"HGFAC","ENSG00000109758",1
"13672",12235,"4",3465033,3503200,"DOK7","ENSG00000175920",1
"13674",12345,"4",3768075,3770251,"ADRA2C","ENSG00000184160",1
"13675",12382,"4",4190530,4228616,"OTOP1","ENSG00000163982",-1
"13676",12392,"4",4237269,4249950,"TMEM128","ENSG00000132406",-1
"13677",12411,"4",4269428,4291896,"LYAR","ENSG00000145220",-1
"13678",12507,"4",4291924,4323513,"ZBTB49","ENSG00000168826",1
"13679",12587,"4",4349867,4420785,"NSG1","ENSG00000168824",1
"13681",12733,"4",4861393,4865663,"MSX1","ENSG00000163132",1
"13682",12755,"4",5016313,5021199,"CYTL1","ENSG00000170891",-1
"13683",12870,"4",5053169,5502725,"STK32B","ENSG00000152953",1
"13684",12914,"4",5526296,5529528,"C4orf6","ENSG00000082929",1
"13685",12946,"4",5544499,5711275,"EVC2","ENSG00000173040",-1
"13686",13039,"4",5712924,5830772,"EVC","ENSG00000072840",1
"13687",13118,"4",5749811,5894785,"CRMP1","ENSG00000072832",-1
"13688",13171,"4",5958845,5991545,"C4orf50","ENSG00000181215",-1
"13689",13202,"4",6027926,6202318,"JAKMIP1","ENSG00000152969",-1
"13690",13361,"4",6271576,6304992,"WFS1","ENSG00000109501",1
"13691",13415,"4",6322305,6565327,"PPP2R2C","ENSG00000074211",-1
"13692",13525,"4",6576902,6625089,"MAN2B2","ENSG00000013288",1
"13695",13587,"4",6694796,6698897,"S100P","ENSG00000163993",1
"13697",13596,"4",6717842,6719387,"BLOC1S4","ENSG00000186222",1
"13700",13822,"4",7042579,7044728,"CCDC96","ENSG00000173013",-1
"13703",13841,"4",7194265,7744554,"SORCS2","ENSG00000184985",1
"13704",13936,"4",7432022,7436700,"PSAPL1","ENSG00000178597",-1
"13705",13950,"4",7760441,7941653,"AFAP1","ENSG00000196526",-1
"13706",14026,"4",7967039,8160559,"ABLIM2","ENSG00000163995",-1
"13707",14307,"4",8183799,8243530,"SH3TC1","ENSG00000125089",1
"13708",14439,"4",8271492,8308838,"HTRA3","ENSG00000170801",1
"13710",14595,"4",8437867,8495258,"TRMT44","ENSG00000155275",1
"13711",14667,"4",8560452,8621486,"GPR78","ENSG00000155269",1
"13712",14693,"4",8594387,8621488,"CPZ","ENSG00000109625",1
"13713",14876,"4",8847802,8873543,"HMX1","ENSG00000215612",-1
"13714",14881,"4",9172135,9178453,"FAM90A26","ENSG00000229924",1
"13715",14888,"4",9212383,9228214,"USP17L13","ENSG00000232399",1
"13716",14890,"4",9212383,9213975,"USP17L10","ENSG00000231396",1
"13717",14893,"4",9217131,9218723,"USP17L11","ENSG00000233136",1
"13718",14895,"4",9221878,9223470,"USP17L12","ENSG00000227551",1
"13719",14899,"4",9236111,9237700,"USP17L15","ENSG00000223569",1
"13720",14904,"4",9245605,9247197,"USP17L17","ENSG00000249104",1
"13721",14905,"4",9250356,9251948,"USP17L18","ENSG00000250844",1
"13722",14908,"4",9255104,9256696,"USP17L19","ENSG00000248920",1
"13723",14916,"4",9259850,9261442,"USP17L20","ENSG00000250745",1
"13724",14918,"4",9264598,9266190,"USP17L21","ENSG00000249811",1
"13725",14920,"4",9269345,9270937,"USP17L22","ENSG00000248933",1
"13726",14921,"4",9274090,9274640,"USP17L23","ENSG00000250913",1
"13727",14924,"4",9326891,9328483,"USP17L24","ENSG00000232264",1
"13728",14926,"4",9331637,9333229,"USP17L25","ENSG00000230430",1
"13729",14930,"4",9336384,9337976,"USP17L26","ENSG00000229579",1
"13730",14932,"4",9341129,9342721,"USP17L5","ENSG00000227140",1
"13731",14933,"4",9345874,9347466,"USP17L27","ENSG00000235780",1
"13732",14934,"4",9350619,9352211,"USP17L28","ENSG00000231051",1
"13733",14937,"4",9355364,9356956,"USP17L29","ENSG00000231637",1
"13734",14939,"4",9364855,9366447,"USP17L30","ENSG00000228856",1
"13735",14953,"4",9446260,9452240,"DEFB131","ENSG00000186146",1
"13736",14964,"4",9772777,10056560,"SLC2A9","ENSG00000109667",-1
"13737",15009,"4",9783258,9785632,"DRD5","ENSG00000169676",1
"13739",15235,"4",10441498,10459034,"ZNF518B","ENSG00000178163",-1
"13740",15244,"4",10488019,10686489,"CLNK","ENSG00000109684",-1
"13741",15315,"4",11394774,11431389,"HS3ST1","ENSG00000002587",-1
"13743",15332,"4",13542454,13546674,"NKX3-2","ENSG00000109705",-1
"13746",15508,"4",15341442,15447790,"C1QTNF7","ENSG00000163145",1
"13747",15591,"4",15471489,15603180,"CC2D2A","ENSG00000048342",1
"13750",15913,"4",15704573,15739936,"BST1","ENSG00000109743",1
"13751",15984,"4",15779898,15854853,"CD38","ENSG00000004468",1
"13752",16045,"4",15937192,15940363,"FGFBP1","ENSG00000137440",-1
"13753",16049,"4",15961866,15970932,"FGFBP2","ENSG00000137441",-1
"13754",16106,"4",15964699,16086001,"PROM1","ENSG00000007062",-1
"13758",557,"4",17516788,17528727,"CLRN2","ENSG00000249581",1
"13761",1339,"4",17630929,17783135,"FAM184B","ENSG00000047662",-1
"13763",1376,"4",17812525,17846485,"NCAPG","ENSG00000109805",1
"13765",1635,"4",20254883,20622184,"SLIT2","ENSG00000145147",1
"13767",2477,"4",20730239,21950422,"KCNIP4","ENSG00000185774",-1
"13769",3228,"4",23756664,23905712,"PPARGC1A","ENSG00000109819",-1
"13771",3692,"4",24791534,24802464,"SOD3","ENSG00000109610",1
"13772",3710,"4",24807739,24981826,"CCDC149","ENSG00000181982",-1
"13773",3861,"4",25000469,25032501,"LGI2","ENSG00000153012",-1
"13774",4215,"4",25121627,25162204,"SEPSECS","ENSG00000109618",-1
"13776",4343,"4",25314407,25372005,"ZCCHC4","ENSG00000168228",1
"13778",4677,"4",25656923,25680370,"SLC34A2","ENSG00000157765",1
"13780",5853,"4",25863452,25931435,"SMIM20","ENSG00000250317",1
"13782",6389,"4",26483022,26492084,"CCKAR","ENSG00000163394",-1
"13783",6420,"4",26578059,26756973,"TBC1D19","ENSG00000109680",1
"13784",6564,"4",26859300,27027003,"STIM2","ENSG00000109689",1
"13787",7471,"4",36283244,36347378,"DTHD1","ENSG00000197057",1
"13788",7526,"4",37245842,37451087,"KIAA1239","ENSG00000174145",1
"13789",7543,"4",37455563,37625117,"C4orf19","ENSG00000154274",1
"13793",7995,"4",37962056,37962746,"PTTG2","ENSG00000250254",1
"13794",7998,"4",38628029,38666430,"AC021860.1","ENSG00000196355",-1
"13796",8080,"4",38773860,38784611,"TLR10","ENSG00000174123",-1
"13798",8117,"4",38825336,38858438,"TLR6","ENSG00000174130",-1
"13800",8276,"4",38968365,39034542,"TMEM156","ENSG00000121895",-1
"13804",8940,"4",39408473,39453156,"KLB","ENSG00000134962",1
"13806",9161,"4",39460620,39479273,"LIAS","ENSG00000121897",1
"13811",9920,"4",40058446,40159872,"N4BP2","ENSG00000078177",1
"13813",10035,"4",40337346,40357234,"CHRNA9","ENSG00000174343",1
"13815",10217,"4",40751914,40812002,"NSUN7","ENSG00000179299",1
"13817",10664,"4",41258430,41270472,"UCHL1","ENSG00000154277",1
"13819",11448,"4",41746099,41750987,"PHOX2B","ENSG00000109132",-1
"13821",11573,"4",41983713,41988476,"DCAF4L1","ENSG00000182308",1
"13823",11646,"4",42112955,42154895,"BEND4","ENSG00000188848",-1
"13824",11657,"4",42399856,42404504,"SHISA3","ENSG00000178343",1
"13825",11699,"4",42410390,42659122,"ATP8A1","ENSG00000124406",-1
"13826",11936,"4",42895284,43032675,"GRXCR1","ENSG00000215203",1
"13827",11951,"4",44175926,44450824,"KCTD8","ENSG00000183783",-1
"13828",11957,"4",44624086,44680573,"YIPF7","ENSG00000177752",-1
"13830",12150,"4",44684217,44728612,"GNPDA2","ENSG00000163281",-1
"13831",12182,"4",46037786,46126098,"GABRG1","ENSG00000163285",-1
"13832",12213,"4",46250444,46477247,"GABRA2","ENSG00000151834",-1
"13833",12285,"4",46736844,46911252,"COX7B2","ENSG00000170516",-1
"13834",12302,"4",46920917,46996424,"GABRA4","ENSG00000109158",-1
"13835",12376,"4",46995740,47428461,"GABRB1","ENSG00000163288",1
"13836",12409,"4",47452885,47465736,"COMMD8","ENSG00000169019",-1
"13838",12592,"4",47596015,47840123,"CORIN","ENSG00000145244",-1
"13839",12704,"4",47849257,47916653,"NFXL1","ENSG00000170448",-1
"13840",12810,"4",47916159,48042188,"NIPAL1","ENSG00000163293",1
"13841",12835,"4",47937994,48018689,"CNGA1","ENSG00000198515",-1
"13842",12879,"4",48068410,48136273,"TXK","ENSG00000074966",-1
"13843",12951,"4",48137800,48271881,"TEC","ENSG00000135605",-1
"13845",13063,"4",48485360,48491213,"SLC10A4","ENSG00000145248",1
"13846",13065,"4",48492269,48496406,"ZAR1","ENSG00000182223",1
"13850",13833,"4",48988264,49064098,"CWH43","ENSG00000109182",1
"13852",14023,"4",52859868,52883786,"LRRC66","ENSG00000188993",-1
"13853",14030,"4",52886872,52904648,"SGCB","ENSG00000163069",-1
"13854",14069,"4",52917497,52963458,"SPATA18","ENSG00000163071",1
"13856",14198,"4",53588785,53617807,"ERVMER34-1","ENSG00000226887",-1
"13857",14199,"4",53728457,53733000,"RASL11B","ENSG00000128045",1
"13861",14510,"4",54875956,54930857,"CHIC2","ENSG00000109220",-1
"13863",14521,"4",54965690,54968672,"GSX2","ENSG00000180613",1
"13865",14686,"4",55524085,55606881,"KIT","ENSG00000157404",1
"13866",14817,"4",55944644,55991756,"KDR","ENSG00000128052",-1
"13870",15201,"4",56422692,56458379,"PDCL2","ENSG00000163440",-1
"13871",15214,"4",56461396,56502865,"NMU","ENSG00000109255",-1
"13873",15368,"4",56815037,56899529,"CEP135","ENSG00000174799",1
"13874",15437,"4",57036361,57194791,"KIAA1211","ENSG00000109265",1
"13875",15473,"4",57204456,57253666,"AASDH","ENSG00000157426",-1
"13876",15581,"4",57259528,57301781,"PPAT","ENSG00000128059",-1
"13879",15798,"4",57371509,57390614,"ARL9","ENSG00000196503",1
"13880",15800,"4",57396775,57469673,"THEGL","ENSG00000249693",1
"13881",15814,"4",57514155,57548065,"HOPX","ENSG00000171476",-1
"13882",15855,"4",57676026,57687908,"SPINK2","ENSG00000128040",-1
"13884",15893,"4",57829536,57844989,"NOA1","ENSG00000084092",-1
"13887",16198,"4",62066976,62944053,"LPHN3","ENSG00000150471",1
"13888",16311,"4",65140975,65275186,"TECRL","ENSG00000205678",-1
"13889",16360,"4",66185281,66536213,"EPHA5","ENSG00000145242",-1
"13891",16622,"4",68424446,68473055,"STAP1","ENSG00000035720",1
"13893",16673,"4",68605046,68620078,"GNRHR","ENSG00000109163",-1
"13894",16715,"4",68686594,68749750,"TMPRSS11D","ENSG00000153802",-1
"13895",16734,"4",68775103,68829858,"TMPRSS11A","ENSG00000187054",-1
"13896",16755,"4",68918916,68995598,"TMPRSS11F","ENSG00000198092",-1
"13898",16765,"4",69092371,69111438,"TMPRSS11B","ENSG00000185873",-1
"13900",16912,"4",69313167,69363322,"TMPRSS11E","ENSG00000087128",1
"13901",16943,"4",69402902,69434245,"UGT2B17","ENSG00000197888",-1
"13902",16945,"4",69512348,69536346,"UGT2B15","ENSG00000196620",-1
"13903",16972,"4",69681711,69696914,"UGT2B10","ENSG00000109181",1
"13904",16984,"4",69794181,69817509,"UGT2A3","ENSG00000135220",-1
"13905",17013,"4",69917081,69978705,"UGT2B7","ENSG00000171234",1
"13906",17035,"4",70065669,70080449,"UGT2B11","ENSG00000213759",-1
"13907",17116,"4",70146217,70160768,"UGT2B28","ENSG00000135226",1
"13908",17166,"4",70345883,70391732,"UGT2B4","ENSG00000156096",-1
"13909",17172,"4",70454135,70518965,"UGT2A1","ENSG00000173610",-1
"13912",17228,"4",70586880,70653679,"SULT1B1","ENSG00000173597",-1
"13913",17256,"4",70676498,70725870,"SULT1E1","ENSG00000109193",-1
"13914",17294,"4",70796799,70812289,"CSN1S1","ENSG00000126545",1
"13915",17396,"4",70820974,70826725,"CSN2","ENSG00000135222",-1
"13916",17400,"4",70861647,70868287,"STATH","ENSG00000126549",1
"13917",17418,"4",70894130,70902255,"HTN3","ENSG00000205649",1
"13918",17486,"4",70916119,70924562,"HTN1","ENSG00000126550",1
"13919",17528,"4",70999333,71042516,"C4orf40","ENSG00000187533",1
"13920",17539,"4",71062213,71070293,"ODAM","ENSG00000109205",1
"13921",17545,"4",71091788,71100969,"FDCSP","ENSG00000181617",1
"13922",17553,"4",71108305,71117145,"CSN3","ENSG00000171209",1
"13923",17556,"4",71200683,71202833,"CABS1","ENSG00000145309",1
"13924",17557,"4",71226478,71232875,"SMR3A","ENSG00000109208",1
"13925",17561,"4",71235810,71255961,"SMR3B","ENSG00000171201",1
"13926",17563,"4",71263599,71275911,"PROL1","ENSG00000171199",1
"13927",17605,"4",71296209,71348714,"MUC7","ENSG00000171195",1
"13928",17630,"4",71384257,71398459,"AMTN","ENSG00000187689",1
"13929",17640,"4",71457973,71473005,"AMBN","ENSG00000178522",1
"13930",17680,"4",71494461,71552533,"ENAM","ENSG00000132464",1
"13935",17941,"4",71768043,71888166,"MOB1B","ENSG00000173542",1
"13936",17969,"4",71858255,71896631,"DCK","ENSG00000156136",1
"13937",18029,"4",72053003,72437804,"SLC4A4","ENSG00000080493",1
"13938",296,"4",72607410,72669758,"GC","ENSG00000145321",-1
"13939",528,"4",72897521,73013784,"NPFFR2","ENSG00000056291",1
"13940",593,"4",73146686,73434516,"ADAMTS3","ENSG00000156140",-1
"13941",768,"4",73921797,73935472,"COX18","ENSG00000163626",-1
"13943",2177,"4",74262831,74287129,"ALB","ENSG00000163631",1
"13944",3696,"4",74296855,74321891,"AFP","ENSG00000081051",1
"13945",4058,"4",74347400,74369691,"AFM","ENSG00000079557",1
"13946",4094,"4",74437267,74486348,"RASSF6","ENSG00000169435",-1
"13947",4358,"4",74606223,74609433,"IL8","ENSG00000169429",1
"13948",4581,"4",74702214,74714781,"CXCL6","ENSG00000124875",1
"13949",4591,"4",74718906,74719872,"PF4V1","ENSG00000109272",1
"13950",4599,"4",74735110,74736959,"CXCL1","ENSG00000163739",1
"13951",4607,"4",74846794,74847841,"PF4","ENSG00000163737",-1
"13952",4617,"4",74852755,74853914,"PPBP","ENSG00000163736",-1
"13953",4629,"4",74861359,74864496,"CXCL5","ENSG00000163735",-1
"13954",4640,"4",74902306,74904524,"CXCL3","ENSG00000163734",-1
"13955",4646,"4",74962752,74965010,"CXCL2","ENSG00000081041",-1
"13956",4668,"4",74979891,75168816,"MTHFD2L","ENSG00000163738",1
"13958",4728,"4",75174190,75181024,"EPGN","ENSG00000182585",1
"13959",4854,"4",75230860,75254468,"EREG","ENSG00000124882",1
"13960",4866,"4",75310851,75320726,"AREG","ENSG00000109321",1
"13961",4939,"4",75480629,75490486,"AREGB","ENSG00000205595",1
"13962",5072,"4",75669969,75719896,"BTC","ENSG00000174808",-1
"13963",5087,"4",75858305,75975325,"PARM1","ENSG00000169116",1
"13966",5857,"4",76481258,76491095,"C4orf26","ENSG00000174792",1
"13967",5876,"4",76503215,76555900,"CDKL2","ENSG00000138769",-1
"13970",6251,"4",76781020,76823724,"PPEF2","ENSG00000156194",-1
"13974",7013,"4",76922428,76928641,"CXCL9","ENSG00000138755",-1
"13975",7048,"4",76932337,77033955,"ART3","ENSG00000156219",1
"13977",7372,"4",76954835,76962568,"CXCL11","ENSG00000169248",-1
"13980",7830,"4",77135193,77204933,"FAM47E","ENSG00000189157",1
"13982",7938,"4",77172886,77232752,"FAM47E-STBD1","ENSG00000118804",1
"13983",7963,"4",77234154,77343021,"CCDC158","ENSG00000163749",-1
"13985",8213,"4",77816082,77819002,"SOWAHB","ENSG00000186212",-1
"13989",8691,"4",78432907,78532988,"CXCL13","ENSG00000156234",1
"13992",8993,"4",78978724,79465423,"FRAS1","ENSG00000138759",1
"13993",9255,"4",79472673,79531597,"ANXA3","ENSG00000138772",1
"13995",9458,"4",79808281,79860592,"PAQR3","ENSG00000163291",-1
"13996",9519,"4",80146848,80247204,"NAA11","ENSG00000156269",-1
"13997",9527,"4",80327508,80329372,"GK2","ENSG00000196475",-1
"13999",9935,"4",81105033,81125483,"PRDM8","ENSG00000152784",1
"14000",9987,"4",81187753,81257834,"FGF5","ENSG00000138675",1
"14001",10067,"4",81256874,81884910,"C4orf22","ENSG00000197826",1
"14002",10090,"4",81952119,81978685,"BMP3","ENSG00000152785",1
"14003",10108,"4",82009837,82136218,"PRKG2","ENSG00000138669",-1
"14004",10160,"4",82347547,82965397,"RASGEF1B","ENSG00000138670",-1
"14008",10671,"4",83404323,83483510,"TMEM150C","ENSG00000249242",-1
"14009",10765,"4",83550692,83720010,"SCD5","ENSG00000145284",-1
"14011",11709,"4",83821837,83841122,"THAP9","ENSG00000168152",1
"14012",11751,"4",83831126,83934079,"LIN54","ENSG00000189308",-1
"14014",12066,"4",84011201,84058228,"PLAC8","ENSG00000145287",-1
"14015",12098,"4",84182689,84206067,"COQ2","ENSG00000173085",-1
"14016",12189,"4",84213614,84256306,"HPSE","ENSG00000173083",-1
"14019",12399,"4",84382092,84444501,"FAM175A","ENSG00000163322",-1
"14020",12465,"4",84457067,84527028,"AGPAT9","ENSG00000138678",1
"14021",12525,"4",85413140,85419603,"NKX6-1","ENSG00000163623",-1
"14022",12532,"4",85504132,85572491,"CDS1","ENSG00000163624",1
"14027",13521,"4",87744621,87770416,"SLC10A6","ENSG00000145283",-1
"14028",13531,"4",87797358,87857354,"C4orf36","ENSG00000163633",-1
"14030",13691,"4",88081255,88161466,"KLHL8","ENSG00000145332",-1
"14031",13778,"4",88224941,88244058,"HSD17B13","ENSG00000170509",-1
"14035",14096,"4",88529681,88538062,"DSPP","ENSG00000152591",1
"14036",14103,"4",88571459,88585513,"DMP1","ENSG00000152592",1
"14037",14116,"4",88720733,88733074,"IBSP","ENSG00000029559",1
"14038",14308,"4",88742563,88767969,"MEPE","ENSG00000152595",1
"14041",14514,"4",89011416,89152474,"ABCG2","ENSG00000118777",-1
"14042",14669,"4",89178772,89205921,"PPM1K","ENSG00000163644",-1
"14043",14753,"4",89299891,89364263,"HERC6","ENSG00000138642",1
"14044",14940,"4",89378268,89427314,"HERC5","ENSG00000138646",1
"14048",15096,"4",89617066,89619386,"NAP1L5","ENSG00000177432",-1
"14050",15265,"4",90033968,90036050,"TIGD2","ENSG00000180346",1
"14051",15269,"4",90157537,90229161,"GPRIN3","ENSG00000185477",-1
"14052",15284,"4",90645250,90759466,"SNCA","ENSG00000145335",-1
"14053",15355,"4",90800683,90875780,"MMRN1","ENSG00000138722",1
"14055",15409,"4",93225550,94695707,"GRID2","ENSG00000152208",1
"14056",15464,"4",94750042,94751221,"ATOH1","ENSG00000172238",1
"14058",15576,"4",95219686,95264027,"HPGDS","ENSG00000163106",-1
"14061",15858,"4",96083655,96470357,"UNC5C","ENSG00000182168",-1
"14062",15906,"4",96761239,96762625,"PDHA2","ENSG00000163114",1
"14063",15910,"4",98105244,99064391,"STPG2","ENSG00000163116",-1
"14069",16305,"4",100044808,100078949,"ADH4","ENSG00000198099",-1
"14070",16326,"4",100123795,100140694,"ADH6","ENSG00000172955",-1
"14071",16354,"4",100197524,100212185,"ADH1A","ENSG00000187758",-1
"14072",16415,"4",100226121,100242558,"ADH1B","ENSG00000196616",-1
"14073",16459,"4",100333418,100356894,"ADH7","ENSG00000196344",-1
"14074",16482,"4",100432161,100463460,"C4orf17","ENSG00000138813",1
"14075",16524,"4",100467866,100485189,"TRMT10A","ENSG00000145331",-1
"14076",16575,"4",100484918,100545156,"MTTP","ENSG00000138823",1
"14077",16678,"4",100557686,100575805,"RP11-766F14.2","ENSG00000248713",-1
"14078",16682,"4",100737990,100791311,"DAPP1","ENSG00000070190",1
"14082",16828,"4",101107027,101111939,"DDIT4L","ENSG00000145358",-1
"14086",17076,"4",102332443,102995969,"BANK1","ENSG00000153064",1
"14087",17163,"4",103172198,103352415,"SLC39A8","ENSG00000138821",-1
"14091",17646,"4",103790135,103810399,"CISD2","ENSG00000145354",1
"14092",17704,"4",103806205,103940896,"SLC9B1","ENSG00000164037",-1
"14093",17755,"4",103941025,104006986,"SLC9B2","ENSG00000164038",-1
"14094",17845,"4",104000592,104021040,"BDH2","ENSG00000164039",-1
"14095",17935,"4",104026963,104119566,"CENPE","ENSG00000138778",-1
"14096",18022,"4",104507188,104640973,"TACR3","ENSG00000169836",-1
"14097",18026,"4",105389469,105416058,"CXXC4","ENSG00000168772",-1
"14100",18260,"4",106473777,106629250,"ARHGEF38","ENSG00000236699",1
"14106",1284,"4",107842959,108204963,"DKK2","ENSG00000155011",-1
"14108",1672,"4",108745719,108836203,"SGMS2","ENSG00000164023",1
"14109",1704,"4",108852525,108874613,"CYP2U1","ENSG00000155016",1
"14114",2575,"4",109663196,109684210,"ETNPPL","ENSG00000164089",-1
"14115",3196,"4",109731877,110223813,"COL25A1","ENSG00000188517",-1
"14117",3610,"4",110481361,110609874,"CCDC109B","ENSG00000005059",1
"14120",4012,"4",110661852,110723335,"CFI","ENSG00000205403",-1
"14122",4161,"4",110749150,110765760,"RRH","ENSG00000180245",1
"14123",4207,"4",110769358,110793471,"LRIT3","ENSG00000183423",1
"14124",4235,"4",110834040,110933422,"EGF","ENSG00000138798",1
"14126",4849,"4",111286889,111486441,"ENPEP","ENSG00000138792",1
"14127",5111,"4",111538579,111563279,"PITX2","ENSG00000164093",-1
"14128",5637,"4",113066553,113116412,"C4orf32","ENSG00000174749",1
"14130",5727,"4",113195698,113207059,"TIFA","ENSG00000145365",-1
"14132",5945,"4",113434672,113437328,"NEUROG2","ENSG00000178403",-1
"14133",5984,"4",113460492,113558151,"C4orf21","ENSG00000138658",-1
"14135",6777,"4",113739265,114304896,"ANK2","ENSG00000145362",1
"14137",8329,"4",114821440,114900883,"ARSJ","ENSG00000180801",-1
"14138",8342,"4",115519611,115599380,"UGT8","ENSG00000174607",1
"14139",8359,"4",115748919,116035032,"NDST4","ENSG00000138653",-1
"14141",8481,"4",118004718,118006736,"TRAM1L1","ENSG00000174599",-1
