"","X","chr","chromStart","chromEnd","hgnc_symbol","ensembl_gene_id","strand"
"15570",14828,"6",32407619,32412823,"HLA-DRA","ENSG00000204287",1
"15571",14897,"6",32485120,32498064,"HLA-DRB5","ENSG00000198502",-1
"15572",14909,"6",32546546,32557625,"HLA-DRB1","ENSG00000196126",-1
"15573",14981,"6",32595956,32614839,"HLA-DQA1","ENSG00000196735",1
"15574",15144,"6",32627244,32636160,"HLA-DQB1","ENSG00000179344",-1
"15575",15245,"6",32709119,32714992,"HLA-DQA2","ENSG00000237541",1
"15578",15343,"6",32789610,32806557,"TAP2","ENSG00000204267",-1
"15579",15598,"6",32808494,32812480,"PSMB8","ENSG00000204264",-1
"15580",15624,"6",32811913,32827362,"PSMB9","ENSG00000240065",1
"15581",15643,"6",32812986,32821755,"TAP1","ENSG00000168394",-1
"15582",15834,"6",32902406,32908847,"HLA-DMB","ENSG00000242574",-1
"15583",15904,"6",32916390,32936871,"HLA-DMA","ENSG00000204257",-1
"15584",15964,"6",32936437,32949282,"BRD2","ENSG00000204256",1
"15585",16075,"6",32971955,32977389,"HLA-DOA","ENSG00000204252",-1
"15586",16124,"6",33032346,33048552,"HLA-DPA1","ENSG00000231389",-1
"15587",16195,"6",33043703,33054978,"HLA-DPB1","ENSG00000223865",1
"15589",16946,"6",33161365,33168630,"RXRB","ENSG00000204231",-1
"15590",17038,"6",33168222,33172216,"SLC39A7","ENSG00000112473",1
"15592",865,"6",33176272,33180499,"RING1","ENSG00000204227",1
"15593",1008,"6",33218049,33239824,"VPS52","ENSG00000223501",-1
"15594",1993,"6",33239787,33244287,"RPS18","ENSG00000231500",1
"15596",2074,"6",33246885,33257304,"WDR46","ENSG00000227057",-1
"15597",2604,"6",33257079,33266178,"PFDN6","ENSG00000204220",1
"15598",2642,"6",33259431,33267101,"RGL2","ENSG00000237441",-1
"15599",3698,"6",33267471,33282164,"TAPBP","ENSG00000231925",-1
"15601",4078,"6",33286335,33297046,"DAXX","ENSG00000204209",-1
"15603",4553,"6",33378176,33384230,"PHF1","ENSG00000112511",1
"15604",4986,"6",33384219,33386094,"CUTA","ENSG00000112514",-1
"15610",7747,"6",33662070,33679504,"UQCC2","ENSG00000137288",-1
"15612",7815,"6",33738979,33756913,"LEMD2","ENSG00000161904",-1
"15615",8639,"6",34204650,34214008,"HMGA1","ENSG00000137309",1
"15618",9009,"6",34385231,34393902,"RPS10","ENSG00000124614",-1
"15621",9366,"6",34555065,34664636,"C6orf106","ENSG00000196821",-1
"15622",609,"6",34725183,34741571,"SNRPC","ENSG00000124562",1
"15624",1057,"6",34845555,34855866,"TAF11","ENSG00000064995",-1
"15627",3163,"6",35226686,35263762,"ZNF76","ENSG00000065029",1
"15631",4438,"6",35436185,35438562,"RPL10A","ENSG00000198755",1
"15634",5199,"6",35541362,35696360,"FKBP5","ENSG00000096060",-1
"15639",6186,"6",35800743,35889119,"SRPK1","ENSG00000096063",-1
"15641",8036,"6",35995488,36079013,"MAPK14","ENSG00000112062",1
"15642",8385,"6",36095586,36107842,"MAPK13","ENSG00000156711",1
"15643",9351,"6",36164521,36200567,"BRPF3","ENSG00000096070",1
"15648",1089,"6",36410544,36458920,"KCTD20","ENSG00000112078",1
"15649",1364,"6",36461669,36515247,"STK38","ENSG00000112079",-1
"15650",1405,"6",36562145,36573377,"SRSF3","ENSG00000112081",1
"15651",1459,"6",36644305,36655116,"CDKN1A","ENSG00000124762",1
"15655",1964,"6",36839646,36896740,"C6orf89","ENSG00000198663",1
"15657",2397,"6",36935917,36954074,"MTCH1","ENSG00000137409",-1
"15659",4182,"6",37012607,37013177,"COX6A1P2","ENSG00000226976",1
"15664",4857,"6",37400995,37450603,"CMTR1","ENSG00000137200",1
"15665",5335,"6",37450696,37467698,"CCDC167","ENSG00000198937",-1
"15667",5613,"6",37787275,38122400,"ZFAND3","ENSG00000156639",1
"15668",5724,"6",38136227,38607924,"BTBD9","ENSG00000183826",-1
"15669",5928,"6",38643701,38670917,"GLO1","ENSG00000124767",-1
"15680",2283,"6",41001366,41065526,"OARD1","ENSG00000124596",-1
"15683",2660,"6",41040684,41067715,"NFYA","ENSG00000001167",1
"15696",4814,"6",41755400,41757636,"TOMM6","ENSG00000214736",1
"15698",4967,"6",41873092,41888877,"MED20","ENSG00000124641",-1
"15700",5390,"6",41902671,42018095,"CCND3","ENSG00000112576",-1
"15701",5847,"6",42018251,42055199,"TAF8","ENSG00000137413",1
"15707",6892,"6",42531800,42661242,"UBR2","ENSG00000024048",1
"15711",7826,"6",42847356,42857663,"RPL7L1","ENSG00000146223",1
"15714",8002,"6",42896938,42907025,"CNPY3","ENSG00000137161",1
"15717",8498,"6",42952237,42980080,"PPP2R5D","ENSG00000112640",1
"15718",9020,"6",42979832,42981706,"MEA1","ENSG00000124733",-1
"15719",9034,"6",42981951,42989036,"KLHDC3","ENSG00000124702",1
"15720",9114,"6",42989383,43001894,"RRP36","ENSG00000124541",1
"15722",9635,"6",43008515,43042837,"KLC4","ENSG00000137171",1
"15723",10015,"6",43021767,43027544,"MRPL2","ENSG00000112651",-1
"15724",10158,"6",43044006,43129457,"PTK7","ENSG00000112655",1
"15726",10778,"6",43149913,43192325,"CUL9","ENSG00000112659",1
"15736",2383,"6",43477440,43497323,"POLR1C","ENSG00000171453",1
"15737",2793,"6",43479565,43484728,"YIPF3","ENSG00000137207",-1
"15738",3267,"6",43490072,43543812,"XPO5","ENSG00000124571",-1
"15740",4822,"6",43573053,43596899,"GTPBP2","ENSG00000172432",-1
"15743",5516,"6",43639040,43655528,"MRPS18A","ENSG00000096080",-1
"15744",5998,"6",43737921,43754224,"VEGFA","ENSG00000112715",1
"15746",7283,"6",44081194,44095194,"MRPL14","ENSG00000180992",-1
"15747",7313,"6",44094651,44123256,"TMEM63B","ENSG00000137216",1
"15749",7818,"6",44187242,44201888,"SLC29A1","ENSG00000112759",1
"15750",797,"6",44214824,44221620,"HSP90AB1","ENSG00000096384",1
"15751",1168,"6",44221833,44225291,"SLC35B2","ENSG00000157593",-1
"15757",1986,"6",44355262,44418163,"CDC5L","ENSG00000096401",1
"15758",2436,"6",44777054,45345690,"SUPT3H","ENSG00000196284",-1
"15773",5588,"6",47445525,47594999,"CD2AP","ENSG00000198087",1
"15796",2371,"6",52128807,52149679,"MCM3","ENSG00000112118",-1
"15798",3019,"6",52285106,52387892,"EFHC1","ENSG00000096093",1
"15807",5433,"6",52916789,52965671,"FBXO9","ENSG00000112146",1
"15809",5712,"6",53132196,53213947,"ELOVL5","ENSG00000012660",-1
"15810",6098,"6",53362139,53481768,"GCLC","ENSG00000001084",-1
"15812",6571,"6",53659295,53788919,"LRRC1","ENSG00000137269",1
"15821",9076,"6",56322785,56819426,"DST","ENSG00000151914",-1
"15824",11202,"6",56951642,57035105,"ZNF451","ENSG00000112200",1
"15827",1084,"6",57179603,57513375,"PRIM2","ENSG00000146143",1
"15832",11518,"6",64231666,64293492,"PTP4A1","ENSG00000112245",1
"15833",11722,"6",64345725,64489229,"PHF3","ENSG00000118482",1
"15836",12314,"6",70385694,70507003,"LMBRD1","ENSG00000168216",-1
"15841",13427,"6",71377479,71571718,"SMAP1","ENSG00000112305",1
"15843",13502,"6",71998506,72018653,"OGFRL1","ENSG00000119900",1
"15854",15306,"6",74225473,74233520,"EEF1A1","ENSG00000156508",-1
"15857",2946,"6",75794042,75915767,"COL12A1","ENSG00000111799",-1
"15858",3971,"6",75947391,75960039,"COX7A2","ENSG00000112695",-1
"15859",4441,"6",75962640,75994684,"TMEM30A","ENSG00000112697",-1
"15861",4713,"6",76311225,76427997,"SENP6","ENSG00000112701",1
"15862",5493,"6",76458909,76629254,"MYO6","ENSG00000196586",1
"15865",6506,"6",79645584,79787953,"PHIP","ENSG00000146247",-1
"15866",6943,"6",79910962,79944406,"HMGN3","ENSG00000118418",-1
"15870",7421,"6",80713604,80752244,"TTK","ENSG00000112742",1
"15871",7817,"6",80816364,81055987,"BCKDHB","ENSG00000083123",1
"15873",8247,"6",82879700,82957471,"IBTK","ENSG00000005700",-1
"15877",9488,"6",83870869,83903655,"PGM3","ENSG00000013375",-1
"15888",11470,"6",86215214,86303874,"SNX14","ENSG00000135317",-1
"15889",12052,"6",86318053,86353510,"SYNCRIP","ENSG00000135316",-1
"15892",12303,"6",87862551,87973914,"ZNF292","ENSG00000188994",1
"15898",12610,"6",88180341,88222054,"SLC35A1","ENSG00000164414",1
"15899",12639,"6",88224096,88299721,"RARS2","ENSG00000146282",-1
"15900",12715,"6",88299839,88377169,"ORC3","ENSG00000135336",1
"15906",13227,"6",89790470,89794879,"PNRC1","ENSG00000146278",1
"15914",13903,"6",90352218,90529442,"MDN1","ENSG00000112159",-1
"15917",14221,"6",91223292,91296764,"MAP3K7","ENSG00000135341",-1
"15921",14505,"6",96969471,97003152,"UFL1","ENSG00000014123",1
"15926",14752,"6",97590037,97731093,"MMS22L","ENSG00000146263",-1
"15931",665,"6",99845927,99873207,"PNISR","ENSG00000132424",-1
"15932",1042,"6",99880190,99969604,"USP45","ENSG00000123552",-1
"15933",1486,"6",99990256,100016849,"CCNC","ENSG00000112237",-1
"15937",2365,"6",100956070,101329248,"ASCC3","ENSG00000112249",-1
"15943",3827,"6",105725440,105850959,"PREP","ENSG00000085377",-1
"15945",4285,"6",106632351,106773666,"ATG5","ENSG00000057663",-1
"15946",4450,"6",106959730,107018326,"AIM1","ENSG00000112297",1
"15951",5031,"6",107473761,107780768,"PDSS2","ENSG00000164494",-1
"15954",5359,"6",108188960,108279393,"SEC63","ENSG00000025796",-1
"15955",5782,"6",108362613,108487058,"OSTM1","ENSG00000081087",-1
"15957",5969,"6",108532426,108582464,"SNX3","ENSG00000112335",-1
"15959",6107,"6",108881038,109005977,"FOXO3","ENSG00000118689",1
"15963",7078,"6",109687717,109703762,"CD164","ENSG00000135535",-1
"15966",7568,"6",109765265,109787171,"MICAL1","ENSG00000135596",-1
"15969",8412,"6",110012499,110146631,"FIG4","ENSG00000112367",1
"15972",8854,"6",110501344,110575478,"CDC40","ENSG00000168438",1
"15976",9101,"6",110931181,111137161,"CDK19","ENSG00000155111",-1
"15977",9520,"6",111195973,111216916,"AMD1","ENSG00000123505",1
"15984",10680,"6",111981535,112194655,"FYN","ENSG00000010810",-1
"15988",11206,"6",112429963,112576141,"LAMA4","ENSG00000112769",-1
"15990",11540,"6",114178541,114184648,"MARCKS","ENSG00000155130",1
"15991",11571,"6",114254192,114332472,"HDAC2","ENSG00000196591",-1
"15994",11905,"6",116422012,116570660,"NT5DC1","ENSG00000178425",1
"15995",11929,"6",116440086,116479910,"COL10A1","ENSG00000123500",-1
"15998",12025,"6",116597741,116601066,"TSPYL1","ENSG00000189241",-1
"16003",12175,"6",116892530,116918838,"RWDD1","ENSG00000111832",1
"16012",12834,"6",117639374,117923691,"GOPC","ENSG00000047932",-1
"16018",13107,"6",119134605,119256327,"MCM9","ENSG00000111877",-1
"16021",13412,"6",119498374,119670926,"MAN1A1","ENSG00000111885",-1
"16023",13676,"6",121756838,121770873,"GJA1","ENSG00000152661",1
"16025",13757,"6",122764499,122792967,"SERINC1","ENSG00000111897",-1
"16026",13782,"6",122793076,123047518,"PKIB","ENSG00000135549",1
"16033",14194,"6",125440195,125585553,"TPD52L1","ENSG00000111907",1
"16034",14319,"6",125541108,125623282,"HDDC2","ENSG00000111906",-1
"16036",14428,"6",126102307,126252266,"NCOA7","ENSG00000111912",1
"16038",14616,"6",126307576,126360422,"TRMT11","ENSG00000066651",1
"16041",14766,"6",127587755,127609712,"RNF146","ENSG00000118518",1
"16042",14925,"6",127609855,127664754,"ECHDC1","ENSG00000093144",-1
"16047",15356,"6",128289924,128841870,"PTPRK","ENSG00000152894",-1
"16049",15704,"6",129897277,130031370,"ARHGAP18","ENSG00000146376",-1
"16055",16142,"6",131160487,131384462,"EPB41L2","ENSG00000079819",-1
"16058",16625,"6",131895106,131949369,"MED23","ENSG00000112282",-1
"16062",17004,"6",132129156,132216295,"ENPP1","ENSG00000197594",1
"16063",17118,"6",132269316,132272513,"CTGF","ENSG00000118523",-1
"16065",17187,"6",132767006,132834337,"STX7","ENSG00000079950",-1
"16075",17487,"6",133135580,133138703,"RPS12","ENSG00000112306",1
"16080",17757,"6",134490384,134639250,"SGK1","ENSG00000118515",-1
"16082",986,"6",135281516,135424194,"HBS1L","ENSG00000112339",-1
"16083",3309,"6",135502453,135540311,"MYB","ENSG00000118513",1
"16084",5706,"6",135604670,135818914,"AHI1","ENSG00000135541",-1
"16087",1246,"6",136578001,136610989,"BCLAF1","ENSG00000029363",-1
"16088",1688,"6",136663875,136871957,"MAP7","ENSG00000135525",-1
"16094",741,"6",137518621,137540586,"IFNGR1","ENSG00000027697",-1
"16096",894,"6",138188351,138204449,"TNFAIP3","ENSG00000118503",1
"16097",1115,"6",138409642,138428648,"PERP","ENSG00000112378",-1
"16098",1147,"6",138483058,138665800,"KIAA1244","ENSG00000112379",1
"16100",1300,"6",138724668,138743334,"HEBP2","ENSG00000051620",1
"16101",1394,"6",138743180,139013708,"NHSL1","ENSG00000135540",-1
"16104",1766,"6",139224630,139309398,"REPS1","ENSG00000135597",-1
"16105",2236,"6",139349819,139364439,"ABRACL","ENSG00000146386",1
"16108",2364,"6",139693393,139695757,"CITED2","ENSG00000164442",-1
"16111",2446,"6",142468367,142545826,"VTA1","ENSG00000009844",1
"16114",1215,"6",143381633,143661441,"AIG1","ENSG00000146416",1
"16117",1776,"6",143815948,143832827,"FUCA2","ENSG00000001036",-1
"16119",2442,"6",144164481,144184949,"LTV1","ENSG00000135521",1
"16122",2864,"6",144416018,144416754,"SF3B5","ENSG00000169976",-1
"16124",2991,"6",144606837,145174170,"UTRN","ENSG00000152818",1
"16127",4655,"6",146185381,146285559,"SHPRH","ENSG00000146414",-1
"16133",1518,"6",148593440,148873186,"SASH1","ENSG00000111961",1
"16135",1768,"6",149539777,149732749,"TAB2","ENSG00000055208",1
"16138",2042,"6",149825869,149867174,"PPIL4","ENSG00000131013",-1
"16139",2244,"6",149887430,149912884,"GINM1","ENSG00000055211",1
"16140",2342,"6",149916009,149970108,"KATNA1","ENSG00000186625",-1
"16141",2481,"6",149979289,150039392,"LATS1","ENSG00000131023",-1
"16142",2674,"6",150045451,150070801,"NUP43","ENSG00000120253",-1
"16143",663,"6",150070579,150132556,"PCMT1","ENSG00000120265",1
"16144",878,"6",150139934,150186199,"LRP11","ENSG00000120256",-1
"16154",1644,"6",151186685,151423023,"MTHFD1L","ENSG00000120254",1
"16157",2199,"6",151725989,151773259,"RMND1","ENSG00000155906",-1
"16158",2339,"6",151773422,151791236,"C6orf211","ENSG00000146476",1
"16160",2537,"6",151977826,152450754,"ESR1","ENSG00000091831",1
"16161",3542,"6",152442819,152958936,"SYNE1","ENSG00000131018",-1
"16167",1668,"6",153552455,153668623,"AL590867.1","ENSG00000213121",1
"16171",2274,"6",155054459,155155192,"SCAF8","ENSG00000213079",1
"16176",1263,"6",157099063,157531913,"ARID1B","ENSG00000049618",1
"16179",1628,"6",158244296,158366109,"SNX9","ENSG00000130340",1
"16180",1831,"6",158402888,158520208,"SYNJ2","ENSG00000078269",1
"16183",2333,"6",158733692,158932860,"TULP4","ENSG00000130338",1
"16184",2421,"6",158957468,159056460,"TMEM181","ENSG00000146433",1
"16185",2458,"6",159057506,159065771,"DYNLT1","ENSG00000146425",-1
"16187",2619,"6",159186773,159240444,"EZR","ENSG00000092820",-1
"16192",3024,"6",160090089,160183561,"SOD2","ENSG00000112096",-1
"16193",3105,"6",160146617,160177351,"WTAP","ENSG00000146457",1
"16195",3241,"6",160199530,160210781,"TCP1","ENSG00000120438",-1
"16196",3322,"6",160210844,160219468,"MRPL18","ENSG00000112110",1
"16199",3458,"6",160390131,160534539,"IGF2R","ENSG00000197081",1
"16210",4472,"6",163835032,163999628,"QKI","ENSG00000112531",1
"16216",4732,"6",166733216,166756079,"SFT2D1","ENSG00000198818",-1
"16217",4767,"6",166778407,166796486,"MPC1","ENSG00000060762",-1
"16218",4829,"6",166822852,167319939,"RPS6KA2","ENSG00000071242",-1
"16220",4955,"6",167342992,167370679,"RNASET2","ENSG00000026297",-1
"16221",5052,"6",167412670,167466201,"FGFR1OP","ENSG00000213066",1
"16230",5408,"6",168227602,168372703,"MLLT4","ENSG00000130396",1
"16234",5766,"6",168841831,169073984,"SMOC2","ENSG00000112562",1
"16235",5823,"6",169615875,169654139,"THBS2","ENSG00000186340",-1
"16238",5977,"6",170104001,170124151,"PHF10","ENSG00000130024",-1
"16242",6179,"6",170599791,170716153,"FAM120B","ENSG00000112584",1
"16243",6227,"6",170844205,170862429,"PSMB1","ENSG00000008018",-1
"16245",6338,"6",170884383,170893780,"PDCD2","ENSG00000071994",-1
"16246",6268,"7",192969,300711,"FAM20C","ENSG00000177706",1
"16249",6599,"7",588834,767287,"PRKAR1B","ENSG00000188191",-1
"16251",6786,"7",855528,936072,"SUN1","ENSG00000164828",1
"16259",454,"7",1191707,1200395,"ZFAND2A","ENSG00000178381",-1
"16262",823,"7",1509913,1545489,"INTS1","ENSG00000164880",-1
"16265",1342,"7",1606966,1610641,"PSMG3","ENSG00000157778",-1
"16267",1415,"7",1855429,2272878,"MAD1L1","ENSG00000002822",-1
"16268",1856,"7",2273866,2281840,"FTSJ2","ENSG00000122687",-1
"16269",1886,"7",2281857,2290781,"NUDT1","ENSG00000106268",1
"16271",2376,"7",2393721,2420380,"EIF3B","ENSG00000106263",1
"16275",3164,"7",2598632,2654368,"IQCE","ENSG00000106012",1
"16278",3952,"7",2767746,2883958,"GNA12","ENSG00000146535",-1
"16289",6881,"7",5229819,5273457,"WIPI2","ENSG00000157954",1
"16291",7244,"7",5346421,5465045,"TNRC18","ENSG00000182095",-1
"16293",7386,"7",5566782,5603415,"ACTB","ENSG00000075624",-1
"16295",7859,"7",5659678,5821370,"RNF216","ENSG00000011275",-1
"16297",8273,"7",5938356,5965605,"CCZ1","ENSG00000122674",1
"16299",8630,"7",6012870,6048756,"PMS2","ENSG00000122512",-1
"16301",8821,"7",6061881,6098861,"EIF2AK1","ENSG00000086232",-1
"16304",9194,"7",6201407,6312275,"CYTH3","ENSG00000008256",-1
"16306",9551,"7",6414154,6443608,"RAC1","ENSG00000136238",1
"16307",9615,"7",6448757,6523821,"DAGLB","ENSG00000164535",-1
"16308",9785,"7",6485584,6523873,"KDELR2","ENSG00000136240",-1
"16311",9963,"7",6617065,6629005,"ZDHHC4","ENSG00000136247",1
"16316",10429,"7",6833765,6866401,"CCZ1B","ENSG00000146574",-1
"16319",10695,"7",7606503,7648560,"MIOS","ENSG00000164654",1
"16320",10844,"7",7676149,7758238,"RPA3","ENSG00000106399",-1
"16321",10992,"7",7680342,8043689,"RPA3-AS1","ENSG00000219545",1
"16322",11000,"7",8008425,8133902,"GLCCI1","ENSG00000106415",1
"16323",11055,"7",8152814,8302317,"ICA1","ENSG00000003147",-1
"16325",11179,"7",10971578,10979883,"NDUFA4","ENSG00000189043",-1
"16326",11237,"7",11013499,11209250,"PHF14","ENSG00000106443",1
"16328",11416,"7",12250867,12282993,"TMEM106B","ENSG00000106460",1
"16340",12552,"7",16685756,16746148,"BZW2","ENSG00000136261",1
"16341",13023,"7",16793160,16824161,"TSPAN13","ENSG00000106537",1
"16342",13035,"7",16831435,16873057,"AGR2","ENSG00000106541",-1
"16343",13078,"7",16899029,16921611,"AGR3","ENSG00000173467",-1
"16344",13193,"7",17338246,17385776,"AHR","ENSG00000106546",1
"16345",13220,"7",17830385,17980124,"SNX13","ENSG00000071189",-1
"16358",14288,"7",21940518,21985702,"CDCA7L","ENSG00000164649",-1
"16359",14422,"7",22157856,22396763,"RAPGEF5","ENSG00000136237",-1
"16362",14581,"7",22852251,22862470,"TOMM7","ENSG00000196683",-1
"16364",14727,"7",23145353,23217533,"KLHL7","ENSG00000122550",1
"16365",14866,"7",23221446,23240630,"NUPL2","ENSG00000136243",1
"16366",15067,"7",23275586,23314727,"GPNMB","ENSG00000136235",1
"16369",15272,"7",23544399,23571660,"TRA2A","ENSG00000164548",-1
"16377",16047,"7",25159710,25164980,"CYCS","ENSG00000172115",-1
"16381",16150,"7",26229547,26241149,"HNRNPA2B1","ENSG00000122566",-1
"16382",16366,"7",26240782,26252976,"CBX3","ENSG00000122565",1
"16383",16383,"7",26331541,26413949,"SNX10","ENSG00000086300",1
"16386",16400,"7",26706681,27034858,"SKAP2","ENSG00000005020",-1
"16400",16719,"7",27565061,27702614,"HIBADH","ENSG00000106049",-1
"16401",16841,"7",27778950,27884183,"TAX1BP1","ENSG00000106052",1
"16402",16900,"7",27870192,28220362,"JAZF1","ENSG00000153814",-1
"16404",17067,"7",29034847,29235067,"CPVL","ENSG00000106066",-1
"16405",17169,"7",29161890,29553944,"CHN2","ENSG00000106069",1
"16408",17401,"7",29959719,30029905,"SCRN1","ENSG00000136193",-1
"16409",17408,"7",30050203,30066300,"FKBP14","ENSG00000106080",-1
"16411",17517,"7",30174426,30202378,"MTURN","ENSG00000180354",1
"16412",17520,"7",30323923,30452118,"ZNRF2","ENSG00000180233",1
"16413",17550,"7",30464143,30518400,"NOD1","ENSG00000106100",-1
"16414",17562,"7",30536237,30591095,"GGCT","ENSG00000006625",-1
"16415",17612,"7",30634297,30673649,"GARS","ENSG00000106105",1
"16420",17722,"7",30893010,30965131,"AQP1","ENSG00000240583",1
"16427",18138,"7",32524951,32534895,"LSM5","ENSG00000106355",-1
"16428",18251,"7",32535038,33078516,"AVL9","ENSG00000105778",1
"16429",18258,"7",32907784,32933743,"KBTBD2","ENSG00000170852",-1
"16430",18268,"7",32997017,33046543,"FKBP9","ENSG00000122642",1
"16431",18283,"7",33053742,33102409,"NT5C3A","ENSG00000122643",-1
"16433",18351,"7",33168856,33645680,"BBS9","ENSG00000122507",1
"16437",18535,"7",34968488,35077883,"DPY19L1","ENSG00000173852",-1
"16439",18548,"7",35672269,35735181,"HERPUD2","ENSG00000122557",-1
"16440",18570,"7",35840542,35944917,"SEPT7","ENSG00000122545",1
"16443",952,"7",36429415,36493400,"ANLN","ENSG00000011426",1
"16444",1134,"7",36552456,36764154,"AOAH","ENSG00000136250",-1
"16445",1385,"7",36893961,37488852,"ELMO1","ENSG00000155849",-1
"16449",2230,"7",37945543,38065297,"SFRP4","ENSG00000106483",-1
"16450",2270,"7",38217824,38270272,"STARD3NL","ENSG00000010270",1
"16453",3056,"7",38762563,38971994,"VPS41","ENSG00000006715",-1
"16455",3608,"7",39605975,39649919,"YAE1D1","ENSG00000241127",1
"16456",3727,"7",39663082,39747723,"RALA","ENSG00000006451",1
"16457",3760,"7",39989636,40136733,"CDK13","ENSG00000065883",1
"16460",4192,"7",41724712,41742706,"INHBA","ENSG00000122641",-1
"16461",4291,"7",42000548,42277469,"GLI3","ENSG00000106571",-1
"16463",4481,"7",42956460,42971822,"PSMA2","ENSG00000106588",-1
"16464",4708,"7",42971799,42988557,"MRPL32","ENSG00000106591",1
"16466",5173,"7",43622357,43666385,"STK17A","ENSG00000164543",1
"16467",5266,"7",43648055,43769316,"COA1","ENSG00000106603",-1
"16468",5440,"7",43798279,43846939,"BLVRA","ENSG00000106605",1
"16469",5495,"7",43906157,43909492,"MRPS24","ENSG00000062582",-1
"16470",5530,"7",43915493,43966010,"URGCP","ENSG00000106608",-1
"16473",5916,"7",44084239,44109055,"DBNL","ENSG00000136279",1
"16475",6666,"7",44111846,44122139,"POLM","ENSG00000122678",-1
"16476",6981,"7",44143960,44154161,"AEBP1","ENSG00000106624",1
"16477",7307,"7",44154286,44163957,"POLD2","ENSG00000106628",-1
"16480",7917,"7",44240567,44253893,"YKT6","ENSG00000106636",1
"16482",9187,"7",44418720,44530479,"NUDCD3","ENSG00000015676",-1
"16484",9764,"7",44605016,44614650,"DDX56","ENSG00000136271",-1
"16485",10132,"7",44617493,44621886,"TMED4","ENSG00000158604",-1
"16486",10183,"7",44646171,44748665,"OGDH","ENSG00000105953",1
"16487",10722,"7",44788180,44809477,"ZMIZ2","ENSG00000122515",1
"16488",10862,"7",44836279,44864163,"PPIA","ENSG00000196262",1
"16489",10969,"7",44866390,44887682,"H2AFV","ENSG00000105968",-1
"16492",11315,"7",45039074,45116068,"CCM2","ENSG00000136280",1
"16494",13312,"7",45139699,45151646,"TBRG4","ENSG00000136270",-1
"16498",13769,"7",45951949,45961473,"IGFBP3","ENSG00000146674",-1
"16499",13922,"7",47314752,47622156,"TNS3","ENSG00000136205",-1
"16501",14097,"7",47735328,48019178,"HUS1","ENSG00000136273",-1
"16512",14696,"7",50343720,50472799,"IKZF1","ENSG00000185811",1
"16515",15207,"7",50657760,50861159,"GRB10","ENSG00000106070",-1
"16516",15434,"7",51083909,51384515,"COBL","ENSG00000106078",-1
"16519",15529,"7",54819943,54827667,"SEC61G","ENSG00000132432",-1
"16522",15889,"7",55503749,55640681,"VOPP1","ENSG00000154978",-1
"16525",15993,"7",56019486,56067874,"GBAS","ENSG00000146729",1
"16528",16168,"7",56119323,56131682,"CCT6A","ENSG00000146731",1
"16529",16375,"7",56131695,56148363,"SUMF2","ENSG00000129103",1
"16531",16608,"7",56169262,56174269,"CHCHD2","ENSG00000106153",-1
"16538",16670,"7",63767837,63815238,"ZNF736","ENSG00000234444",1
"16539",16713,"7",63980262,64023484,"ZNF680","ENSG00000173041",-1
"16540",16724,"7",64126511,64171404,"ZNF107","ENSG00000196247",1
"16541",16758,"7",64254766,64294054,"ZNF138","ENSG00000197008",1
"16543",16919,"7",64432154,64467062,"ZNF117","ENSG00000152926",-1
"16544",16921,"7",64451187,64467121,"ERV3-1","ENSG00000213462",-1
"16545",16932,"7",64838712,64866038,"ZNF92","ENSG00000146757",1
"16546",16977,"7",65338254,65424550,"VKORC1L1","ENSG00000196715",1
"16547",16996,"7",65425671,65447301,"GUSB","ENSG00000169919",-1
"16549",17237,"7",65579591,65619555,"CRCP","ENSG00000241258",1
"16550",17318,"7",65670186,65885530,"TPST1","ENSG00000169902",1
"16553",17425,"7",66147151,66276451,"RABGEF1","ENSG00000154710",1
"16554",17466,"7",66386212,66423538,"TMEM248","ENSG00000106609",1
"16555",17509,"7",66452664,66460588,"SBDS","ENSG00000126524",-1
"16556",17532,"7",66460160,66704501,"TYW1","ENSG00000198874",1
"16557",17585,"7",69063905,70258054,"AUTS2","ENSG00000158321",1
"16566",18011,"7",72854728,72936608,"BAZ1B","ENSG00000009954",-1
"16567",18066,"7",72950686,72972332,"BCL7B","ENSG00000106635",-1
"16568",18113,"7",72983262,72993121,"TBL2","ENSG00000106638",-1
"16572",18290,"7",73097355,73119491,"WBSCR22","ENSG00000071462",1
"16574",18468,"7",73150424,73153197,"ABHD11","ENSG00000106077",-1
"16576",18501,"7",73213872,73247014,"CLDN4","ENSG00000189143",1
"16579",18600,"7",73442119,73484237,"ELN","ENSG00000049540",1
"16581",18815,"7",73588575,73611431,"EIF4H","ENSG00000106682",1
"16583",18871,"7",73645829,73668774,"RFC2","ENSG00000049541",-1
"16586",18929,"7",74071994,74175026,"GTF2I","ENSG00000077809",1
"16588",18962,"7",74210483,74267847,"GTF2IRD2","ENSG00000196275",-1
"16594",18995,"7",75046066,75115548,"POM121C","ENSG00000135213",-1
"16595",19006,"7",75162621,75368280,"HIP1","ENSG00000127946",-1
"16598",1513,"7",75471920,75518244,"RHBDD2","ENSG00000005486",1
"16599",1613,"7",75528518,75616173,"POR","ENSG00000127948",1
"16600",2690,"7",75625656,75677322,"STYXL1","ENSG00000127952",-1
"16601",3028,"7",75677369,75696826,"MDH2","ENSG00000146701",1
"16603",3337,"7",75931861,75933612,"HSPB1","ENSG00000106211",1
"16604",3424,"7",75956116,75988348,"YWHAG","ENSG00000170027",-1
"16607",3814,"7",76090993,76135312,"DTX2","ENSG00000091073",1
