"chr" "chromStart" "chromEnd" "hgnc_symbol" "ensembl_gene_id" "strand"
"16165" "chr6" 153308497 153323820 "MTRF1L" "ENSG00000112031" -1
"16166" "chr6" 153325594 153452384 "RGS17" "ENSG00000091844" -1
"16168" "chr6" 154331631 154568001 "OPRM1" "ENSG00000112038" 1
"16169" "chr6" 154475631 154677926 "IPCEF1" "ENSG00000074706" -1
"16170" "chr6" 154708638 154831793 "CNKSR3" "ENSG00000153721" -1
"16172" "chr6" 155153831 155578857 "TIAM2" "ENSG00000146426" 1
"16173" "chr6" 155578643 155635627 "TFB1M" "ENSG00000029639" -1
"16174" "chr6" 155585147 155597682 "CLDN20" "ENSG00000171217" 1
"16175" "chr6" 155716504 155777037 "NOX3" "ENSG00000074771" -1
"16177" "chr6" 157710418 157744633 "TMEM242" "ENSG00000215712" -1
"16178" "chr6" 157802165 158099178 "ZDHHC14" "ENSG00000175048" 1
"16181" "chr6" 158530536 158589312 "SERAC1" "ENSG00000122335" -1
"16186" "chr6" 159071046 159185908 "SYTL3" "ENSG00000164674" 1
"16188" "chr6" 159290971 159331385 "C6orf99" "ENSG00000203711" 1
"16189" "chr6" 159393903 159421219 "RSPH3" "ENSG00000130363" -1
"16190" "chr6" 159455500 159466184 "TAGAP" "ENSG00000164691" -1
"16191" "chr6" 159590429 159693141 "FNDC1" "ENSG00000164694" 1
"16194" "chr6" 160181360 160200144 "ACAT2" "ENSG00000120437" 1
"16197" "chr6" 160221298 160241736 "PNLDC1" "ENSG00000146453" 1
"16198" "chr6" 160327974 160329108 "MAS1" "ENSG00000130368" 1
"16200" "chr6" 160542821 160579750 "SLC22A1" "ENSG00000175003" 1
"16201" "chr6" 160592093 160698670 "SLC22A2" "ENSG00000112499" -1
"16202" "chr6" 160769300 160876014 "SLC22A3" "ENSG00000146477" 1
"16203" "chr6" 160952515 161087407 "LPA" "ENSG00000198670" -1
"16204" "chr6" 161123270 161174347 "PLG" "ENSG00000122194" 1
"16205" "chr6" 161412759 161538417 "MAP3K4" "ENSG00000085511" 1
"16206" "chr6" 161551011 161695093 "AGPAT4" "ENSG00000026652" -1
"16207" "chr6" 161768452 163148803 "PARK2" "ENSG00000185345" -1
"16208" "chr6" 163148164 163736524 "PACRG" "ENSG00000112530" 1
"16209" "chr6" 163586446 163612840 "AL078585.1" "ENSG00000225683" -1
"16211" "chr6" 165693153 165723096 "C6orf118" "ENSG00000112539" -1
"16212" "chr6" 165740776 166400091 "PDE10A" "ENSG00000112541" -1
"16214" "chr6" 166571144 166582188 "T" "ENSG00000164458" -1
"16215" "chr6" 166719168 166721936 "PRR18" "ENSG00000176381" -1
"16222" "chr6" 167525295 167553184 "CCR6" "ENSG00000112486" 1
"16223" "chr6" 167559902 167610401 "TCP10L2" "ENSG00000166984" 1
"16224" "chr6" 167569759 167571817 "GPR31" "ENSG00000120436" -1
"16225" "chr6" 167684657 167729507 "UNC93A" "ENSG00000112494" 1
"16226" "chr6" 167738574 167772991 "TTLL2" "ENSG00000120440" 1
"16227" "chr6" 167770521 167797998 "TCP10" "ENSG00000203690" -1
"16228" "chr6" 168185217 168197539 "C6orf123" "ENSG00000146521" -1
"16231" "chr6" 168396921 168445769 "KIF25" "ENSG00000125337" 1
"16232" "chr6" 168456425 168482237 "FRMD1" "ENSG00000153303" -1
"16233" "chr6" 168693510 168720434 "DACT2" "ENSG00000164488" -1
"16236" "chr6" 169857307 170102159 "WDR27" "ENSG00000184465" -1
"16237" "chr6" 170102233 170106401 "C6orf120" "ENSG00000185127" 1
"16239" "chr6" 170140210 170151655 "TCTE3" "ENSG00000184786" -1
"16240" "chr6" 170151718 170181680 "ERMARD" "ENSG00000130023" 1
"16241" "chr6" 170591294 170599561 "DLL1" "ENSG00000198719" -1
"16244" "chr6" 170863390 170881958 "TBP" "ENSG00000112592" 1
"16248" "chr7" 536895 559933 "PDGFA" "ENSG00000197461" -1
"16250" "chr7" 766338 829190 "HEATR2" "ENSG00000164818" 1
"16252" "chr7" 916189 936073 "GET4" "ENSG00000239857" 1
"16253" "chr7" 937540 995043 "ADAP1" "ENSG00000105963" -1
"16254" "chr7" 938415 1015235 "COX19" "ENSG00000240230" -1
"16255" "chr7" 1022835 1029276 "CYP2W1" "ENSG00000073067" 1
"16256" "chr7" 1036622 1177896 "C7orf50" "ENSG00000146540" -1
"16257" "chr7" 1084212 1098897 "GPR146" "ENSG00000164849" 1
"16258" "chr7" 1121844 1133451 "GPER1" "ENSG00000164850" 1
"16260" "chr7" 1272543 1276954 "UNCX" "ENSG00000164853" 1
"16261" "chr7" 1468101 1499138 "MICALL2" "ENSG00000164877" -1
"16263" "chr7" 1570350 1582679 "MAFK" "ENSG00000198517" 1
"16264" "chr7" 1581871 1600457 "TMEM184A" "ENSG00000164855" -1
"16266" "chr7" 1727755 1787590 "ELFN1" "ENSG00000225968" 1
"16270" "chr7" 2291405 2393953 "SNX8" "ENSG00000106266" -1
"16272" "chr7" 2443223 2474242 "CHST12" "ENSG00000136213" 1
"16273" "chr7" 2552163 2568811 "LFNG" "ENSG00000106003" 1
"16274" "chr7" 2577511 2595361 "BRAT1" "ENSG00000106009" -1
"16276" "chr7" 2671585 2704436 "TTYH3" "ENSG00000136295" 1
"16277" "chr7" 2719156 2815134 "AMZ1" "ENSG00000174945" 1
"16279" "chr7" 2945775 3083579 "CARD11" "ENSG00000198286" -1
"16280" "chr7" 3179868 3214287 "AC091801.1" "ENSG00000217455" -1
"16281" "chr7" 3341080 4308632 "SDK1" "ENSG00000146555" 1
"16282" "chr7" 4683388 4811074 "FOXK1" "ENSG00000164916" 1
"16283" "chr7" 4815253 4833943 "AP5Z1" "ENSG00000242802" 1
"16284" "chr7" 4836686 4923350 "RADIL" "ENSG00000157927" -1
"16285" "chr7" 4897364 4901625 "PAPOLB" "ENSG00000218823" -1
"16286" "chr7" 4945620 4998844 "MMD2" "ENSG00000136297" -1
"16288" "chr7" 5085452 5109119 "RBAK" "ENSG00000146587" 1
"16290" "chr7" 5314000 5346501 "SLC29A4" "ENSG00000164638" 1
"16292" "chr7" 5470966 5553429 "FBXL18" "ENSG00000155034" -1
"16294" "chr7" 5632439 5646286 "FSCN1" "ENSG00000075618" 1
"16296" "chr7" 5919458 5925993 "OCM" "ENSG00000122543" 1
"16298" "chr7" 5965181 6010314 "RSPH10B" "ENSG00000155026" -1
"16300" "chr7" 6048876 6063465 "AIMP2" "ENSG00000106305" 1
"16302" "chr7" 6071007 6076017 "ANKRD61" "ENSG00000157999" 1
"16303" "chr7" 6144515 6201195 "USP42" "ENSG00000106346" 1
"16305" "chr7" 6369040 6388612 "FAM220A" "ENSG00000178397" -1
"16310" "chr7" 6537093 6591067 "GRID2IP" "ENSG00000215045" -1
"16312" "chr7" 6629648 6648357 "C7orf26" "ENSG00000146576" 1
"16313" "chr7" 6655248 6663921 "ZNF853" "ENSG00000236609" 1
"16314" "chr7" 6728064 6746554 "ZNF12" "ENSG00000164631" -1
"16315" "chr7" 6793740 6838996 "RSPH10B2" "ENSG00000169402" 1
"16317" "chr7" 7196565 7288282 "C1GALT1" "ENSG00000106392" 1
"16318" "chr7" 7395834 7575484 "COL28A1" "ENSG00000215018" -1
"16324" "chr7" 8473585 8792593 "NXPH1" "ENSG00000122584" 1
"16327" "chr7" 11409984 11871824 "THSD7A" "ENSG00000005108" -1
"16329" "chr7" 12370511 12443567 "VWDE" "ENSG00000146530" -1
"16330" "chr7" 12610203 12693228 "SCIN" "ENSG00000006747" 1
"16331" "chr7" 12726481 12730559 "ARL4A" "ENSG00000122644" 1
"16332" "chr7" 13930853 14031050 "ETV1" "ENSG00000006468" -1
"16333" "chr7" 14184674 15014402 "DGKB" "ENSG00000136267" -1
"16334" "chr7" 15239943 15601640 "AGMO" "ENSG00000187546" -1
"16335" "chr7" 15650837 15726437 "MEOX2" "ENSG00000106511" -1
"16336" "chr7" 16130817 16460947 "ISPD" "ENSG00000214960" -1
"16337" "chr7" 16501106 16570205 "SOSTDC1" "ENSG00000171243" -1
"16338" "chr7" 16566505 16621193 "LRRC72" "ENSG00000205858" 1
"16339" "chr7" 16639401 16685442 "ANKMY2" "ENSG00000106524" -1
"16346" "chr7" 18066405 18067486 "PRPS1L1" "ENSG00000229937" -1
"16347" "chr7" 18126572 19042039 "HDAC9" "ENSG00000048052" 1
"16348" "chr7" 19060614 19157295 "TWIST1" "ENSG00000122691" -1
"16349" "chr7" 19184405 19185044 "FERD3L" "ENSG00000146618" -1
"16350" "chr7" 19735085 19748710 "TWISTNB" "ENSG00000105849" -1
"16351" "chr7" 19758933 19813221 "TMEM196" "ENSG00000173452" -1
"16352" "chr7" 20174278 20257027 "MACC1" "ENSG00000183742" -1
"16353" "chr7" 20370325 20455377 "ITGB8" "ENSG00000105855" 1
"16354" "chr7" 20654830 20816658 "ABCB5" "ENSG00000004846" 1
"16355" "chr7" 20823906 20826505 "SP8" "ENSG00000164651" -1
"16356" "chr7" 21467652 21554440 "SP4" "ENSG00000105866" 1
"16357" "chr7" 21582833 21941457 "DNAH11" "ENSG00000105877" 1
"16360" "chr7" 22459063 22672544 "STEAP1B" "ENSG00000105889" -1
"16361" "chr7" 22765503 22771621 "IL6" "ENSG00000136244" 1
"16363" "chr7" 22980878 23053749 "FAM126A" "ENSG00000122591" -1
"16367" "chr7" 23338358 23351348 "MALSU1" "ENSG00000156928" 1
"16368" "chr7" 23349828 23510086 "IGF2BP3" "ENSG00000136231" -1
"16370" "chr7" 23636998 23684327 "CCDC126" "ENSG00000169193" 1
"16371" "chr7" 23719749 23742868 "FAM221A" "ENSG00000188732" 1
"16372" "chr7" 23749786 23872132 "STK31" "ENSG00000196335" 1
"16373" "chr7" 24323782 24331484 "NPY" "ENSG00000122585" 1
"16374" "chr7" 24612887 24733812 "MPP6" "ENSG00000105926" 1
"16375" "chr7" 24737972 24809244 "DFNA5" "ENSG00000105928" -1
"16376" "chr7" 24836158 25021253 "OSBPL3" "ENSG00000070882" -1
"16378" "chr7" 25174316 25219975 "C7orf31" "ENSG00000153790" -1
"16379" "chr7" 25264189 25268105 "NPVF" "ENSG00000105954" -1
"16380" "chr7" 26191860 26226745 "NFE2L3" "ENSG00000050344" 1
"16384" "chr7" 26572740 26578407 "KIAA0087" "ENSG00000122548" -1
"16385" "chr7" 26677490 26686889 "C7orf71" "ENSG00000222004" 1
"16387" "chr7" 27132612 27135615 "HOXA1" "ENSG00000105991" -1
"16388" "chr7" 27139721 27142430 "HOXA2" "ENSG00000105996" -1
"16389" "chr7" 27145803 27192200 "HOXA3" "ENSG00000105997" -1
"16390" "chr7" 27168126 27170418 "HOXA4" "ENSG00000197576" -1
"16391" "chr7" 27180671 27183287 "HOXA5" "ENSG00000106004" -1
"16392" "chr7" 27185015 27190222 "HOXA6" "ENSG00000106006" -1
"16393" "chr7" 27193335 27197555 "HOXA7" "ENSG00000122592" -1
"16394" "chr7" 27202054 27210117 "HOXA9" "ENSG00000078399" -1
"16397" "chr7" 27221129 27224842 "HOXA11" "ENSG00000005073" -1
"16398" "chr7" 27233122 27239725 "HOXA13" "ENSG00000106031" -1
"16399" "chr7" 27282164 27290112 "EVX1" "ENSG00000106038" 1
"16403" "chr7" 28338940 28865511 "CREB5" "ENSG00000146592" 1
"16406" "chr7" 29603427 29606911 "PRR15" "ENSG00000176532" 1
"16407" "chr7" 29846102 29956682 "WIPF3" "ENSG00000122574" 1
"16410" "chr7" 30067020 30170096 "PLEKHA8" "ENSG00000106086" 1
"16416" "chr7" 30692200 30739745 "CRHR2" "ENSG00000106113" -1
"16417" "chr7" 30737601 30797218 "INMT" "ENSG00000241644" 1
"16419" "chr7" 30811033 30932002 "FAM188B" "ENSG00000106125" 1
"16421" "chr7" 30978284 31032869 "GHRHR" "ENSG00000106128" 1
"16422" "chr7" 31092076 31151089 "ADCYAP1R1" "ENSG00000078549" 1
"16423" "chr7" 31377075 31380508 "NEUROD6" "ENSG00000164600" -1
"16424" "chr7" 31553704 31698334 "CCDC129" "ENSG00000180347" 1
"16425" "chr7" 31726329 31748069 "PPP1R17" "ENSG00000106341" 1
"16426" "chr7" 31790793 32338941 "PDE1C" "ENSG00000154678" -1
"16432" "chr7" 33134409 33149013 "RP9" "ENSG00000164610" -1
"16434" "chr7" 33765593 33768068 "RP11-89N17.1" "ENSG00000173862" 1
"16435" "chr7" 33944523 34195484 "BMPER" "ENSG00000164619" 1
"16436" "chr7" 34697851 34917944 "NPSR1" "ENSG00000187258" 1
"16438" "chr7" 35242042 35293758 "TBX20" "ENSG00000164532" -1
"16441" "chr7" 36192758 36341152 "EEPD1" "ENSG00000122547" 1
"16442" "chr7" 36363830 36429734 "KIAA0895" "ENSG00000164542" -1
"16446" "chr7" 37723399 37873390 "GPR141" "ENSG00000187037" 1
"16447" "chr7" 37723446 37991543 "EPDR1" "ENSG00000086289" 1
"16448" "chr7" 37888199 37940003 "NME8" "ENSG00000086288" 1
"16451" "chr7" 38423305 38671167 "AMPH" "ENSG00000078053" -1
"16452" "chr7" 38724946 38726637 "FAM183B" "ENSG00000164556" -1
"16454" "chr7" 39017598 39532694 "POU6F2" "ENSG00000106536" 1
"16458" "chr7" 40165622 40174258 "MPLKIP" "ENSG00000168303" -1
"16459" "chr7" 40174575 40900362 "SUGCT" "ENSG00000175600" 1
"16462" "chr7" 42948325 42951904 "C7orf25" "ENSG00000136197" -1
"16465" "chr7" 43152198 43605600 "HECW1" "ENSG00000002746" 1
"16471" "chr7" 43966037 43995735 "UBE2D4" "ENSG00000078967" 1
"16472" "chr7" 44040488 44049721 "SPDYE1" "ENSG00000136206" 1
"16474" "chr7" 44102326 44105186 "PGAM2" "ENSG00000164708" -1
"16478" "chr7" 44178463 44180931 "MYL7" "ENSG00000106631" -1
"16479" "chr7" 44183872 44237769 "GCK" "ENSG00000106633" -1
"16481" "chr7" 44256749 44374176 "CAMK2B" "ENSG00000058404" -1
"16483" "chr7" 44552134 44580914 "NPC1L1" "ENSG00000015520" -1
"16490" "chr7" 44915896 44924960 "PURB" "ENSG00000146676" -1
"16491" "chr7" 45002261 45018697 "MYO1G" "ENSG00000136286" -1
"16493" "chr7" 45120037 45128513 "NACAD" "ENSG00000136274" -1
"16495" "chr7" 45197390 45225901 "RAMP3" "ENSG00000122679" 1
"16496" "chr7" 45613739 45762715 "ADCY1" "ENSG00000164742" 1
"16497" "chr7" 45927956 45933267 "IGFBP1" "ENSG00000146678" 1
"16500" "chr7" 47694842 47701246 "C7orf65" "ENSG00000221845" 1
"16502" "chr7" 47814250 47988088 "PKD1L1" "ENSG00000158683" -1
"16503" "chr7" 47834889 47859445 "C7orf69" "ENSG00000136275" 1
"16504" "chr7" 48026745 48068716 "SUN3" "ENSG00000164744" -1
"16505" "chr7" 48075108 48100901 "C7orf57" "ENSG00000164746" 1
"16506" "chr7" 48128225 48148330 "UPP1" "ENSG00000183696" 1
"16507" "chr7" 48211055 48687092 "ABCA13" "ENSG00000179869" 1
"16509" "chr7" 49813257 49961546 "VWC2" "ENSG00000188730" 1
"16510" "chr7" 49890017 50160925 "ZPBP" "ENSG00000042813" -1
"16511" "chr7" 50135632 50199426 "C7orf72" "ENSG00000164500" 1
"16513" "chr7" 50511831 50518088 "FIGNL1" "ENSG00000132436" -1
"16514" "chr7" 50526134 50633154 "DDC" "ENSG00000132437" -1
"16517" "chr7" 53103349 53104617 "POM121L12" "ENSG00000221900" 1
"16518" "chr7" 54610018 54638773 "VSTM2A" "ENSG00000170419" 1
"16520" "chr7" 55086714 55324313 "EGFR" "ENSG00000146648" 1
"16521" "chr7" 55433141 55501435 "LANCL2" "ENSG00000132434" 1
"16523" "chr7" 55861237 55930482 "SEPT14" "ENSG00000154997" -1
"16524" "chr7" 55955169 56009918 "ZNF713" "ENSG00000178665" 1
"16526" "chr7" 56019512 56024192 "MRPS17" "ENSG00000239789" 1
"16527" "chr7" 56078744 56119297 "PSPH" "ENSG00000146733" -1
"16530" "chr7" 56148440 56160689 "PHKG1" "ENSG00000164776" -1
"16532" "chr7" 56182374 56184093 "NUPR1L" "ENSG00000185290" -1
"16533" "chr7" 57187321 57207571 "ZNF479" "ENSG00000185177" -1
"16534" "chr7" 57509883 57533252 "ZNF716" "ENSG00000182111" 1
"16535" "chr7" 62809239 62812151 "AC006455.1" "ENSG00000230000" 1
"16537" "chr7" 63688852 63727309 "ZNF679" "ENSG00000197123" 1
"16542" "chr7" 64330550 64391344 "ZNF273" "ENSG00000198039" 1
"16548" "chr7" 65540785 65558545 "ASL" "ENSG00000126522" 1
"16552" "chr7" 66093868 66276446 "KCTD7" "ENSG00000243335" 1
"16558" "chr7" 70597155 71178585 "WBSCR17" "ENSG00000185274" 1
"16559" "chr7" 71244476 71912136 "CALN1" "ENSG00000183166" -1
"16560" "chr7" 72349936 72421979 "POM121" "ENSG00000196313" 1
"16561" "chr7" 72430016 72439997 "TRIM74" "ENSG00000155428" -1
"16562" "chr7" 72716514 72722864 "NSUN5" "ENSG00000130305" -1
"16563" "chr7" 72726535 72742085 "TRIM50" "ENSG00000146755" -1
"16564" "chr7" 72742167 72772634 "FKBP6" "ENSG00000077800" 1
"16565" "chr7" 72848109 72850450 "FZD9" "ENSG00000188763" 1
"16569" "chr7" 73007524 73038873 "MLXIPL" "ENSG00000009950" -1
"16570" "chr7" 73082155 73086442 "VPS37D" "ENSG00000176428" 1
"16571" "chr7" 73095299 73097783 "DNAJC30" "ENSG00000176410" -1
"16573" "chr7" 73113536 73134002 "STX1A" "ENSG00000106089" -1
"16575" "chr7" 73183328 73184600 "CLDN3" "ENSG00000165215" -1
"16577" "chr7" 73248920 73256865 "WBSCR27" "ENSG00000165171" -1
"16578" "chr7" 73275489 73280223 "WBSCR28" "ENSG00000175877" 1
"16580" "chr7" 73497263 73536855 "LIMK1" "ENSG00000106683" 1
"16582" "chr7" 73613982 73644161 "LAT2" "ENSG00000086730" 1
"16584" "chr7" 73703805 73820273 "CLIP2" "ENSG00000106665" 1
"16585" "chr7" 73868120 74016931 "GTF2IRD1" "ENSG00000006704" 1
"16587" "chr7" 74188309 74203659 "NCF1" "ENSG00000158517" 1
"16589" "chr7" 74379083 74438803 "GATSL1" "ENSG00000183086" 1
"16590" "chr7" 74441226 74490064 "WBSCR16" "ENSG00000174374" -1
"16591" "chr7" 74508364 74565623 "GTF2IRD2B" "ENSG00000174428" 1
"16592" "chr7" 74807499 74867509 "GATSL2" "ENSG00000198750" -1
"16593" "chr7" 75024337 75040279 "TRIM73" "ENSG00000178809" 1
"16596" "chr7" 75398851 75419214 "CCL26" "ENSG00000006606" -1
"16597" "chr7" 75440983 75452674 "CCL24" "ENSG00000106178" -1
"16602" "chr7" 75831216 75916605 "SRRM3" "ENSG00000177679" 1
"16605" "chr7" 76018651 76039012 "SRCRB4D" "ENSG00000146700" -1
"16606" "chr7" 76026835 76071388 "ZP3" "ENSG00000188372" 1
"16608" "chr7" 76139745 76648340 "UPK3B" "ENSG00000243566" 1
"16609" "chr7" 76239303 76256578 "POMZP3" "ENSG00000146707" -1
"16610" "chr7" 76751751 76958850 "CCDC146" "ENSG00000135205" 1
"16617" "chr7" 77646393 79082890 "MAGI2" "ENSG00000187391" -1
"16618" "chr7" 79763271 79848718 "GNAI1" "ENSG00000127955" 1
"16620" "chr7" 80087987 80141336 "GNAT3" "ENSG00000214415" -1
"16625" "chr7" 82993222 83278326 "SEMA3E" "ENSG00000170381" -1
"16626" "chr7" 83585093 84122040 "SEMA3A" "ENSG00000075213" -1
"16627" "chr7" 84624869 84816171 "SEMA3D" "ENSG00000153993" -1
"16628" "chr7" 86273230 86494200 "GRM3" "ENSG00000198822" 1
"16633" "chr7" 87031013 87109751 "ABCB4" "ENSG00000005471" -1
"16634" "chr7" 87133175 87342611 "ABCB1" "ENSG00000085563" -1
"16635" "chr7" 87256864 87461611 "RUNDC3B" "ENSG00000105784" 1
"16636" "chr7" 87462883 87505672 "SLC25A40" "ENSG00000075303" -1
"16637" "chr7" 87505531 87538856 "DBF4" "ENSG00000006634" 1
"16638" "chr7" 87563458 87832204 "ADAM22" "ENSG00000008277" 1
"16640" "chr7" 87905744 87936206 "STEAP4" "ENSG00000127954" -1
"16641" "chr7" 88388682 88966346 "ZNF804B" "ENSG00000182348" 1
"16642" "chr7" 88423420 88425035 "C7orf62" "ENSG00000164645" -1
"16643" "chr7" 89783689 89794143 "STEAP1" "ENSG00000164647" 1
"16644" "chr7" 89796904 89867451 "STEAP2" "ENSG00000157214" 1
"16645" "chr7" 89874488 89940377 "C7orf63" "ENSG00000105792" 1
"16649" "chr7" 90893783 90898123 "FZD1" "ENSG00000157240" 1
"16653" "chr7" 91741473 91808845 "LRRD1" "ENSG00000240720" -1
"16657" "chr7" 92097694 92107300 "ERVW-1" "ENSG00000242950" -1
"16659" "chr7" 92158087 92167319 "RBM48" "ENSG00000127993" 1
"16661" "chr7" 92234235 92465908 "CDK6" "ENSG00000105810" -1
"16662" "chr7" 92728829 92747336 "SAMD9" "ENSG00000205413" -1
"16664" "chr7" 92817899 92855837 "HEPACAM2" "ENSG00000188175" -1
"16666" "chr7" 93053799 93204042 "CALCR" "ENSG00000004948" -1
"16667" "chr7" 93220885 93540577 "GNGT1" "ENSG00000127928" 1
"16668" "chr7" 93514709 93520303 "TFPI2" "ENSG00000105825" -1
"16669" "chr7" 93551011 93557922 "GNG11" "ENSG00000127920" 1
"16674" "chr7" 94285637 94299007 "PEG10" "ENSG00000242265" 1
"16676" "chr7" 94926988 95025673 "PON1" "ENSG00000005421" -1
"16677" "chr7" 94989256 95025680 "PON3" "ENSG00000105852" -1
"16679" "chr7" 95107756 95169544 "ASB4" "ENSG00000005981" 1
"16681" "chr7" 95212811 95225803 "PDK4" "ENSG00000004799" -1
"16682" "chr7" 95401866 95739634 "DYNC1I1" "ENSG00000158560" 1
"16685" "chr7" 96110938 96132835 "C7orf76" "ENSG00000197851" -1
"16686" "chr7" 96634860 96640351 "DLX6" "ENSG00000006377" 1
"16687" "chr7" 96649704 96654409 "DLX5" "ENSG00000105880" -1
"16689" "chr7" 97361220 97369784 "TAC1" "ENSG00000006128" 1
"16691" "chr7" 97613996 97620481 "OCM2" "ENSG00000135175" -1
"16692" "chr7" 97736197 97838945 "LMTK2" "ENSG00000164715" 1
"16693" "chr7" 97840739 97842291 "BHLHA15" "ENSG00000180535" 1
"16694" "chr7" 97843936 97881563 "TECPR1" "ENSG00000205356" -1
"16697" "chr7" 98246609 98259180 "NPTX2" "ENSG00000106236" 1
"16698" "chr7" 98444111 98468394 "TMEM130" "ENSG00000166448" -1
"16701" "chr7" 98771197 98805129 "KPNA7" "ENSG00000185467" -1
"16706" "chr7" 99014362 99063787 "PTCD1" "ENSG00000106246" -1
"16707" "chr7" 99017372 99063820 "ATP5J2-PTCD1" "ENSG00000248919" -1
"16708" "chr7" 99036545 99054994 "CPSF4" "ENSG00000160917" 1
"16712" "chr7" 99102274 99132323 "ZKSCAN5" "ENSG00000196652" 1
"16713" "chr7" 99143931 99156159 "FAM200A" "ENSG00000221909" -1
"16716" "chr7" 99214569 99230030 "ZSCAN25" "ENSG00000197037" 1
"16717" "chr7" 99245817 99277621 "CYP3A5" "ENSG00000106258" -1
"16718" "chr7" 99302660 99332819 "CYP3A7" "ENSG00000160870" -1
"16719" "chr7" 99354604 99381888 "CYP3A4" "ENSG00000160868" -1
"16720" "chr7" 99425636 99463718 "CYP3A43" "ENSG00000021461" 1
"16721" "chr7" 99473610 99474680 "OR2AE1" "ENSG00000244623" -1
"16723" "chr7" 99520892 99527243 "GJC3" "ENSG00000176402" -1
"16726" "chr7" 99647390 99662661 "ZSCAN21" "ENSG00000166529" 1
"16730" "chr7" 99699172 99707968 "AP4M1" "ENSG00000221838" 1
"16732" "chr7" 99717236 99723134 "CNPY4" "ENSG00000166997" 1
"16733" "chr7" 99724317 99726118 "MBLAC1" "ENSG00000214309" 1
"16735" "chr7" 99752043 99756338 "C7orf43" "ENSG00000146826" -1
"16736" "chr7" 99756867 99766373 "GAL3ST4" "ENSG00000197093" -1
"16737" "chr7" 99767229 99774995 "GPC2" "ENSG00000213420" -1
"16738" "chr7" 99775186 99819111 "STAG3" "ENSG00000066923" 1
"16739" "chr7" 99798283 99869855 "GATS" "ENSG00000160844" -1
"16740" "chr7" 99815864 99819113 "PVRIG" "ENSG00000213413" 1
"16741" "chr7" 99905325 99919819 "SPDYE3" "ENSG00000214300" 1
"16743" "chr7" 99965153 99997719 "PILRA" "ENSG00000085514" 1
"16744" "chr7" 99998449 100026615 "ZCWPW1" "ENSG00000078487" -1
"16745" "chr7" 100026413 100031741 "MEPCE" "ENSG00000146834" 1
"16746" "chr7" 100032905 100034188 "PPP1R35" "ENSG00000160813" -1
"16747" "chr7" 100054238 100061894 "C7orf61" "ENSG00000185955" -1
"16748" "chr7" 100060982 100076902 "TSC22D4" "ENSG00000166925" -1
"16749" "chr7" 100081550 100092422 "NYAP1" "ENSG00000166924" 1
"16750" "chr7" 100136834 100165842 "AGFG2" "ENSG00000106351" 1
"16751" "chr7" 100169855 100183776 "LRCH4" "ENSG00000077454" -1
"16752" "chr7" 100169855 100171270 "SAP25" "ENSG00000205307" -1
"16753" "chr7" 100181605 100198740 "FBXO24" "ENSG00000106336" 1
"16755" "chr7" 100209725 100213007 "MOSPD3" "ENSG00000106330" 1
"16756" "chr7" 100218039 100240402 "TFR2" "ENSG00000106327" -1
"16757" "chr7" 100240720 100254084 "ACTL6B" "ENSG00000077080" -1
"16759" "chr7" 100277130 100287071 "GIGYF1" "ENSG00000146830" -1
"16760" "chr7" 100303676 100305118 "POP7" "ENSG00000172336" 1
"16761" "chr7" 100318423 100321323 "EPO" "ENSG00000130427" 1
"16764" "chr7" 100464760 100471076 "TRIP6" "ENSG00000087077" 1
"16766" "chr7" 100486346 100487339 "UFSP1" "ENSG00000176125" -1
"16767" "chr7" 100487615 100494594 "ACHE" "ENSG00000087085" -1
"16768" "chr7" 100547187 100611118 "MUC3A" "ENSG00000169894" 1
"16769" "chr7" 100612904 100662230 "MUC12" "ENSG00000205277" 1
"16770" "chr7" 100663353 100702020 "MUC17" "ENSG00000169876" 1
"16771" "chr7" 100728720 100735017 "TRIM56" "ENSG00000169871" 1
"16774" "chr7" 100805790 100808874 "VGF" "ENSG00000128564" -1
"16775" "chr7" 100813774 100823557 "NAT16" "ENSG00000167011" -1
"16776" "chr7" 100838288 100844302 "MOGAT3" "ENSG00000106384" -1
"16779" "chr7" 100875373 100882101 "CLDN15" "ENSG00000106404" -1
"16782" "chr7" 101256605 101272576 "MYL10" "ENSG00000106436" -1
"16784" "chr7" 101928405 101962178 "SH2B2" "ENSG00000160999" 1
"16786" "chr7" 102073553 102097268 "ORAI2" "ENSG00000160991" 1
"16787" "chr7" 102096685 102105323 "ALKBH4" "ENSG00000160993" -1
"16788" "chr7" 102105376 102113615 "LRWD1" "ENSG00000161036" 1
"16790" "chr7" 102122892 102158228 "RASA4B" "ENSG00000170667" -1
"16792" "chr7" 102191679 102202755 "SPDYE2" "ENSG00000205238" 1
"16793" "chr7" 102220093 102257204 "RASA4" "ENSG00000105808" -1
"16796" "chr7" 102290772 102301847 "SPDYE2B" "ENSG00000173678" 1
"16797" "chr7" 102389418 102449672 "FAM185A" "ENSG00000222011" 1
"16798" "chr7" 102453308 102715286 "FBXL13" "ENSG00000161040" -1
"16799" "chr7" 102553438 102585396 "LRRC17" "ENSG00000128606" 1
"16801" "chr7" 102740223 102790007 "NAPEPLD" "ENSG00000161048" -1
"16805" "chr7" 102993177 103086624 "SLC26A5" "ENSG00000170615" -1
"16806" "chr7" 103112231 103629963 "RELN" "ENSG00000189056" -1
"16807" "chr7" 103766788 103848495 "ORC5" "ENSG00000164815" -1
