"chr" "chromStart" "chromEnd" "hgnc_symbol" "ensembl_gene_id" "strand"
"15264" "chr6" 5102827 5261172 "LYRM4" "ENSG00000214113" -1
"15265" "chr6" 5261277 5771813 "FARS2" "ENSG00000145982" 1
"15267" "chr6" 6144318 6321246 "F13A1" "ENSG00000124491" -1
"15269" "chr6" 7107830 7252213 "RREB1" "ENSG00000124782" 1
"15270" "chr6" 7268539 7347679 "SSR1" "ENSG00000124783" -1
"15272" "chr6" 7389729 7418270 "RIOK1" "ENSG00000124784" 1
"15273" "chr6" 7541808 7586950 "DSP" "ENSG00000096696" 1
"15276" "chr6" 7881483 8026646 "TXNDC5" "ENSG00000239264" -1
"15278" "chr6" 8013800 8064647 "BLOC1S5" "ENSG00000188428" -1
"15280" "chr6" 8073593 8102811 "EEF1E1" "ENSG00000124802" -1
"15281" "chr6" 8413301 8435794 "SLC35B3" "ENSG00000124786" -1
"15283" "chr6" 10393419 10419892 "TFAP2A" "ENSG00000137203" -1
"15284" "chr6" 10492456 10629601 "GCNT2" "ENSG00000111846" 1
"15288" "chr6" 10723148 10731362 "TMEM14C" "ENSG00000111843" 1
"15289" "chr6" 10747992 10852986 "TMEM14B" "ENSG00000137210" 1
"15296" "chr6" 11183531 11382581 "NEDD9" "ENSG00000111859" -1
"15299" "chr6" 12008995 12165232 "HIVEP1" "ENSG00000095951" 1
"15305" "chr6" 13615559 13632971 "NOL7" "ENSG00000225921" 1
"15306" "chr6" 13621730 13711796 "RANBP9" "ENSG00000010017" -1
"15311" "chr6" 15523032 15663289 "DTNBP1" "ENSG00000047579" -1
"15312" "chr6" 16129356 16148479 "MYLIP" "ENSG00000007944" 1
"15314" "chr6" 16299343 16761722 "ATXN1" "ENSG00000124788" -1
"15317" "chr6" 17393447 17558023 "CAP2" "ENSG00000112186" 1
"15319" "chr6" 17615269 17706656 "NUP153" "ENSG00000124789" -1
"15320" "chr6" 17759414 17987854 "KIF13A" "ENSG00000137177" -1
"15324" "chr6" 18224099 18265054 "DEK" "ENSG00000124795" -1
"15325" "chr6" 18368779 18469105 "RNF144B" "ENSG00000137393" 1
"15327" "chr6" 20100935 20212670 "MBOAT1" "ENSG00000172197" -1
"15329" "chr6" 20534688 21232635 "CDKAL1" "ENSG00000145996" 1
"15330" "chr6" 21593972 21598847 "SOX4" "ENSG00000124766" 1
"15336" "chr6" 24403153 24425810 "MRS2" "ENSG00000124532" 1
"15340" "chr6" 24650205 24667261 "TDP2" "ENSG00000111802" -1
"15341" "chr6" 24667263 24705293 "ACOT13" "ENSG00000112304" 1
"15342" "chr6" 24705089 24721064 "C6orf62" "ENSG00000112308" -1
"15345" "chr6" 25279306 25620758 "LRRC16A" "ENSG00000079691" 1
"15353" "chr6" 25963030 25987384 "TRIM38" "ENSG00000112343" 1
"15355" "chr6" 26020718 26021186 "HIST1H3A" "ENSG00000198366" 1
"15356" "chr6" 26021907 26022278 "HIST1H4A" "ENSG00000196176" 1
"15357" "chr6" 26027124 26027480 "HIST1H4B" "ENSG00000124529" -1
"15358" "chr6" 26031817 26032288 "HIST1H3B" "ENSG00000124693" -1
"15360" "chr6" 26043455 26043885 "HIST1H2BB" "ENSG00000196226" -1
"15362" "chr6" 26055968 26056699 "HIST1H1C" "ENSG00000187837" -1
"15363" "chr6" 26087509 26098571 "HFE" "ENSG00000010704" 1
"15364" "chr6" 26104104 26104518 "HIST1H4C" "ENSG00000197061" 1
"15366" "chr6" 26115101 26124154 "HIST1H2BC" "ENSG00000180596" -1
"15367" "chr6" 26124373 26139344 "HIST1H2AC" "ENSG00000180573" 1
"15368" "chr6" 26156559 26157343 "HIST1H1E" "ENSG00000168298" 1
"15369" "chr6" 26158349 26171577 "HIST1H2BD" "ENSG00000158373" 1
"15370" "chr6" 26183958 26184454 "HIST1H2BE" "ENSG00000197697" 1
"15371" "chr6" 26188938 26189304 "HIST1H4D" "ENSG00000188987" -1
"15372" "chr6" 26197068 26199521 "HIST1H3D" "ENSG00000197409" -1
"15373" "chr6" 26199079 26199471 "HIST1H2AD" "ENSG00000196866" -1
"15374" "chr6" 26199748 26200942 "HIST1H2BF" "ENSG00000197846" 1
"15375" "chr6" 26204858 26206266 "HIST1H4E" "ENSG00000198518" 1
"15376" "chr6" 26216428 26216872 "HIST1H2BG" "ENSG00000187990" -1
"15377" "chr6" 26217165 26217711 "HIST1H2AE" "ENSG00000168274" 1
"15379" "chr6" 26234440 26235216 "HIST1H1D" "ENSG00000124575" -1
"15380" "chr6" 26240561 26240976 "HIST1H4F" "ENSG00000198327" 1
"15383" "chr6" 26251879 26252303 "HIST1H2BH" "ENSG00000197459" 1
"15385" "chr6" 26273144 26273622 "HIST1H2BI" "ENSG00000168242" 1
"15386" "chr6" 26281283 26285762 "HIST1H4H" "ENSG00000158406" -1
"15389" "chr6" 26402465 26415444 "BTN3A1" "ENSG00000026950" 1
"15390" "chr6" 26440700 26453643 "BTN3A3" "ENSG00000111801" 1
"15391" "chr6" 26458150 26476849 "BTN2A1" "ENSG00000112763" 1
"15393" "chr6" 26538633 26546482 "HMGN4" "ENSG00000182952" 1
"15395" "chr6" 26636518 26659980 "ZNF322" "ENSG00000181315" -1
"15396" "chr6" 27093676 27100541 "HIST1H2BJ" "ENSG00000124635" -1
"15398" "chr6" 27106073 27114619 "HIST1H2BK" "ENSG00000197903" -1
"15404" "chr6" 27775257 27775709 "HIST1H2BL" "ENSG00000185130" -1
"15405" "chr6" 27775899 27776429 "HIST1H2AI" "ENSG00000196747" 1
"15406" "chr6" 27777842 27778314 "HIST1H3H" "ENSG00000203813" 1
"15407" "chr6" 27782112 27782607 "HIST1H2AJ" "ENSG00000182611" -1
"15408" "chr6" 27782822 27783267 "HIST1H2BM" "ENSG00000196374" 1
"15409" "chr6" 27791884 27792257 "HIST1H4J" "ENSG00000197238" 1
"15410" "chr6" 27798952 27799305 "HIST1H4K" "ENSG00000197914" -1
"15414" "chr6" 27834570 27835359 "HIST1H1B" "ENSG00000184357" -1
"15416" "chr6" 27840926 27841289 "HIST1H4L" "ENSG00000198558" -1
"15418" "chr6" 27860477 27860963 "HIST1H2AM" "ENSG00000233224" -1
"15419" "chr6" 27861203 27861669 "HIST1H2BO" "ENSG00000196331" 1
"15424" "chr6" 28109688 28127250 "ZKSCAN8" "ENSG00000198315" 1
"15436" "chr6" 28870779 28891766 "TRIM27" "ENSG00000204713" -1
"15453" "chr6" 29523406 29601753 "GABBR1" "ENSG00000204681" -1
"15457" "chr6" 29690552 29706305 "HLA-F" "ENSG00000204642" 1
"15459" "chr6" 29909037 29913661 "HLA-A" "ENSG00000206503" 1
"15461" "chr6" 30034486 30038110 "PPP1R11" "ENSG00000204619" 1
"15467" "chr6" 30152232 30181204 "TRIM26" "ENSG00000234127" -1
"15468" "chr6" 30294256 30311506 "TRIM39" "ENSG00000204599" 1
"15470" "chr6" 30312908 30314661 "RPP21" "ENSG00000241370" 1
"15471" "chr6" 30457244 30461982 "HLA-E" "ENSG00000204592" 1
"15472" "chr6" 30509154 30524951 "GNL1" "ENSG00000204590" -1
"15474" "chr6" 30539153 30564956 "ABCF1" "ENSG00000204574" 1
"15475" "chr6" 30568177 30586389 "PPP1R10" "ENSG00000204569" -1
"15476" "chr6" 30585486 30594172 "MRPS18B" "ENSG00000204568" 1
"15478" "chr6" 30614816 30620987 "C6orf136" "ENSG00000204564" 1
"15479" "chr6" 30620896 30640814 "DHX16" "ENSG00000204560" -1
"15480" "chr6" 30644166 30655672 "PPP1R18" "ENSG00000146112" -1
"15482" "chr6" 30667584 30685666 "MDC1" "ENSG00000137337" -1
"15483" "chr6" 30687978 30693203 "TUBB" "ENSG00000196230" 1
"15484" "chr6" 30695486 30710510 "FLOT1" "ENSG00000137312" -1
"15485" "chr6" 30710976 30712331 "IER3" "ENSG00000137331" -1
"15486" "chr6" 30844198 30867933 "DDR1" "ENSG00000204580" 1
"15487" "chr6" 30875961 30881883 "GTF2H4" "ENSG00000213780" 1
"15488" "chr6" 30876019 30894236 "VARS2" "ENSG00000137411" 1
"15497" "chr6" 31110216 31126015 "CCHCR1" "ENSG00000204536" -1
"15501" "chr6" 31236526 31239907 "HLA-C" "ENSG00000204525" -1
"15502" "chr6" 31321649 31324965 "HLA-B" "ENSG00000234745" -1
"15503" "chr6" 31371356 31383092 "MICA" "ENSG00000204520" 1
"15507" "chr6" 31497996 31510225 "DDX39B" "ENSG00000198563" -1
"15513" "chr6" 31553901 31556686 "LST1" "ENSG00000204482" 1
"15515" "chr6" 31582961 31584798 "AIF1" "ENSG00000204472" 1
"15516" "chr6" 31588497 31605548 "PRRC2A" "ENSG00000204469" 1
"15517" "chr6" 31606805 31620482 "BAG6" "ENSG00000204463" -1
"15521" "chr6" 31633013 31638120 "CSNK2B" "ENSG00000204435" 1
"15524" "chr6" 31654726 31671221 "ABHD16A" "ENSG00000204427" -1
"15531" "chr6" 31694815 31698394 "DDAH2" "ENSG00000213722" -1
"15532" "chr6" 31698358 31707540 "CLIC1" "ENSG00000213719" -1
"15537" "chr6" 31745295 31763730 "VARS" "ENSG00000204394" -1
"15538" "chr6" 31765173 31774761 "LSM2" "ENSG00000204392" -1
"15540" "chr6" 31783291 31785723 "HSPA1A" "ENSG00000204389" 1
"15541" "chr6" 31795512 31798031 "HSPA1B" "ENSG00000204388" 1
"15542" "chr6" 31802385 31807541 "C6orf48" "ENSG00000204387" 1
"15543" "chr6" 31825436 31830683 "NEU1" "ENSG00000204386" -1
"15544" "chr6" 31830969 31846823 "SLC44A4" "ENSG00000204385" -1
"15545" "chr6" 31847536 31865464 "EHMT2" "ENSG00000204371" -1
"15546" "chr6" 31865562 31913449 "C2" "ENSG00000166278" 1
"15548" "chr6" 31895475 31919861 "CFB" "ENSG00000243649" 1
"15549" "chr6" 31919864 31926887 "NELFE" "ENSG00000204356" -1
"15550" "chr6" 31926857 31937532 "SKIV2L" "ENSG00000204351" 1
"15552" "chr6" 31938868 31950598 "STK19" "ENSG00000204344" 1
"15553" "chr6" 31949801 31970458 "C4A" "ENSG00000244731" 1
"15554" "chr6" 31982539 32003195 "C4B" "ENSG00000224389" 1
"15557" "chr6" 32065953 32096030 "ATF6B" "ENSG00000213676" -1
"15562" "chr6" 32135989 32145873 "AGPAT1" "ENSG00000204310" -1
"15565" "chr6" 32152512 32157963 "PBX2" "ENSG00000204304" -1
"15570" "chr6" 32407619 32412823 "HLA-DRA" "ENSG00000204287" 1
"15571" "chr6" 32485120 32498064 "HLA-DRB5" "ENSG00000198502" -1
"15572" "chr6" 32546546 32557625 "HLA-DRB1" "ENSG00000196126" -1
"15573" "chr6" 32595956 32614839 "HLA-DQA1" "ENSG00000196735" 1
"15574" "chr6" 32627244 32636160 "HLA-DQB1" "ENSG00000179344" -1
"15575" "chr6" 32709119 32714992 "HLA-DQA2" "ENSG00000237541" 1
"15578" "chr6" 32789610 32806557 "TAP2" "ENSG00000204267" -1
"15579" "chr6" 32808494 32812480 "PSMB8" "ENSG00000204264" -1
"15580" "chr6" 32811913 32827362 "PSMB9" "ENSG00000240065" 1
"15581" "chr6" 32812986 32821755 "TAP1" "ENSG00000168394" -1
"15582" "chr6" 32902406 32908847 "HLA-DMB" "ENSG00000242574" -1
"15583" "chr6" 32916390 32936871 "HLA-DMA" "ENSG00000204257" -1
"15584" "chr6" 32936437 32949282 "BRD2" "ENSG00000204256" 1
"15585" "chr6" 32971955 32977389 "HLA-DOA" "ENSG00000204252" -1
"15586" "chr6" 33032346 33048552 "HLA-DPA1" "ENSG00000231389" -1
"15587" "chr6" 33043703 33054978 "HLA-DPB1" "ENSG00000223865" 1
"15589" "chr6" 33161365 33168630 "RXRB" "ENSG00000204231" -1
"15590" "chr6" 33168222 33172216 "SLC39A7" "ENSG00000112473" 1
"15592" "chr6" 33176272 33180499 "RING1" "ENSG00000204227" 1
"15593" "chr6" 33218049 33239824 "VPS52" "ENSG00000223501" -1
"15594" "chr6" 33239787 33244287 "RPS18" "ENSG00000231500" 1
"15596" "chr6" 33246885 33257304 "WDR46" "ENSG00000227057" -1
"15597" "chr6" 33257079 33266178 "PFDN6" "ENSG00000204220" 1
"15598" "chr6" 33259431 33267101 "RGL2" "ENSG00000237441" -1
"15599" "chr6" 33267471 33282164 "TAPBP" "ENSG00000231925" -1
"15601" "chr6" 33286335 33297046 "DAXX" "ENSG00000204209" -1
"15603" "chr6" 33378176 33384230 "PHF1" "ENSG00000112511" 1
"15604" "chr6" 33384219 33386094 "CUTA" "ENSG00000112514" -1
"15610" "chr6" 33662070 33679504 "UQCC2" "ENSG00000137288" -1
"15612" "chr6" 33738979 33756913 "LEMD2" "ENSG00000161904" -1
"15615" "chr6" 34204650 34214008 "HMGA1" "ENSG00000137309" 1
"15618" "chr6" 34385231 34393902 "RPS10" "ENSG00000124614" -1
"15621" "chr6" 34555065 34664636 "C6orf106" "ENSG00000196821" -1
"15622" "chr6" 34725183 34741571 "SNRPC" "ENSG00000124562" 1
"15624" "chr6" 34845555 34855866 "TAF11" "ENSG00000064995" -1
"15627" "chr6" 35226686 35263762 "ZNF76" "ENSG00000065029" 1
"15631" "chr6" 35436185 35438562 "RPL10A" "ENSG00000198755" 1
"15634" "chr6" 35541362 35696360 "FKBP5" "ENSG00000096060" -1
"15639" "chr6" 35800743 35889119 "SRPK1" "ENSG00000096063" -1
"15641" "chr6" 35995488 36079013 "MAPK14" "ENSG00000112062" 1
"15642" "chr6" 36095586 36107842 "MAPK13" "ENSG00000156711" 1
"15643" "chr6" 36164521 36200567 "BRPF3" "ENSG00000096070" 1
"15648" "chr6" 36410544 36458920 "KCTD20" "ENSG00000112078" 1
"15649" "chr6" 36461669 36515247 "STK38" "ENSG00000112079" -1
"15650" "chr6" 36562145 36573377 "SRSF3" "ENSG00000112081" 1
"15651" "chr6" 36644305 36655116 "CDKN1A" "ENSG00000124762" 1
"15655" "chr6" 36839646 36896740 "C6orf89" "ENSG00000198663" 1
"15657" "chr6" 36935917 36954074 "MTCH1" "ENSG00000137409" -1
"15659" "chr6" 37012607 37013177 "COX6A1P2" "ENSG00000226976" 1
"15664" "chr6" 37400995 37450603 "CMTR1" "ENSG00000137200" 1
"15665" "chr6" 37450696 37467698 "CCDC167" "ENSG00000198937" -1
"15667" "chr6" 37787275 38122400 "ZFAND3" "ENSG00000156639" 1
"15668" "chr6" 38136227 38607924 "BTBD9" "ENSG00000183826" -1
"15669" "chr6" 38643701 38670917 "GLO1" "ENSG00000124767" -1
"15680" "chr6" 41001366 41065526 "OARD1" "ENSG00000124596" -1
"15683" "chr6" 41040684 41067715 "NFYA" "ENSG00000001167" 1
"15696" "chr6" 41755400 41757636 "TOMM6" "ENSG00000214736" 1
"15698" "chr6" 41873092 41888877 "MED20" "ENSG00000124641" -1
"15700" "chr6" 41902671 42018095 "CCND3" "ENSG00000112576" -1
"15701" "chr6" 42018251 42055199 "TAF8" "ENSG00000137413" 1
"15707" "chr6" 42531800 42661242 "UBR2" "ENSG00000024048" 1
"15711" "chr6" 42847356 42857663 "RPL7L1" "ENSG00000146223" 1
"15714" "chr6" 42896938 42907025 "CNPY3" "ENSG00000137161" 1
"15717" "chr6" 42952237 42980080 "PPP2R5D" "ENSG00000112640" 1
"15718" "chr6" 42979832 42981706 "MEA1" "ENSG00000124733" -1
"15719" "chr6" 42981951 42989036 "KLHDC3" "ENSG00000124702" 1
"15720" "chr6" 42989383 43001894 "RRP36" "ENSG00000124541" 1
"15722" "chr6" 43008515 43042837 "KLC4" "ENSG00000137171" 1
"15723" "chr6" 43021767 43027544 "MRPL2" "ENSG00000112651" -1
"15724" "chr6" 43044006 43129457 "PTK7" "ENSG00000112655" 1
"15726" "chr6" 43149913 43192325 "CUL9" "ENSG00000112659" 1
"15736" "chr6" 43477440 43497323 "POLR1C" "ENSG00000171453" 1
"15737" "chr6" 43479565 43484728 "YIPF3" "ENSG00000137207" -1
"15738" "chr6" 43490072 43543812 "XPO5" "ENSG00000124571" -1
"15740" "chr6" 43573053 43596899 "GTPBP2" "ENSG00000172432" -1
"15743" "chr6" 43639040 43655528 "MRPS18A" "ENSG00000096080" -1
"15744" "chr6" 43737921 43754224 "VEGFA" "ENSG00000112715" 1
"15746" "chr6" 44081194 44095194 "MRPL14" "ENSG00000180992" -1
"15747" "chr6" 44094651 44123256 "TMEM63B" "ENSG00000137216" 1
"15749" "chr6" 44187242 44201888 "SLC29A1" "ENSG00000112759" 1
"15750" "chr6" 44214824 44221620 "HSP90AB1" "ENSG00000096384" 1
"15751" "chr6" 44221833 44225291 "SLC35B2" "ENSG00000157593" -1
"15757" "chr6" 44355262 44418163 "CDC5L" "ENSG00000096401" 1
"15758" "chr6" 44777054 45345690 "SUPT3H" "ENSG00000196284" -1
"15773" "chr6" 47445525 47594999 "CD2AP" "ENSG00000198087" 1
"15796" "chr6" 52128807 52149679 "MCM3" "ENSG00000112118" -1
"15798" "chr6" 52285106 52387892 "EFHC1" "ENSG00000096093" 1
"15807" "chr6" 52916789 52965671 "FBXO9" "ENSG00000112146" 1
"15809" "chr6" 53132196 53213947 "ELOVL5" "ENSG00000012660" -1
"15810" "chr6" 53362139 53481768 "GCLC" "ENSG00000001084" -1
"15812" "chr6" 53659295 53788919 "LRRC1" "ENSG00000137269" 1
"15821" "chr6" 56322785 56819426 "DST" "ENSG00000151914" -1
"15824" "chr6" 56951642 57035105 "ZNF451" "ENSG00000112200" 1
"15827" "chr6" 57179603 57513375 "PRIM2" "ENSG00000146143" 1
"15832" "chr6" 64231666 64293492 "PTP4A1" "ENSG00000112245" 1
"15833" "chr6" 64345725 64489229 "PHF3" "ENSG00000118482" 1
"15836" "chr6" 70385694 70507003 "LMBRD1" "ENSG00000168216" -1
"15841" "chr6" 71377479 71571718 "SMAP1" "ENSG00000112305" 1
"15843" "chr6" 71998506 72018653 "OGFRL1" "ENSG00000119900" 1
"15854" "chr6" 74225473 74233520 "EEF1A1" "ENSG00000156508" -1
"15857" "chr6" 75794042 75915767 "COL12A1" "ENSG00000111799" -1
"15858" "chr6" 75947391 75960039 "COX7A2" "ENSG00000112695" -1
"15859" "chr6" 75962640 75994684 "TMEM30A" "ENSG00000112697" -1
"15861" "chr6" 76311225 76427997 "SENP6" "ENSG00000112701" 1
"15862" "chr6" 76458909 76629254 "MYO6" "ENSG00000196586" 1
"15865" "chr6" 79645584 79787953 "PHIP" "ENSG00000146247" -1
"15866" "chr6" 79910962 79944406 "HMGN3" "ENSG00000118418" -1
"15870" "chr6" 80713604 80752244 "TTK" "ENSG00000112742" 1
"15871" "chr6" 80816364 81055987 "BCKDHB" "ENSG00000083123" 1
"15873" "chr6" 82879700 82957471 "IBTK" "ENSG00000005700" -1
"15877" "chr6" 83870869 83903655 "PGM3" "ENSG00000013375" -1
"15888" "chr6" 86215214 86303874 "SNX14" "ENSG00000135317" -1
"15889" "chr6" 86318053 86353510 "SYNCRIP" "ENSG00000135316" -1
"15892" "chr6" 87862551 87973914 "ZNF292" "ENSG00000188994" 1
"15898" "chr6" 88180341 88222054 "SLC35A1" "ENSG00000164414" 1
"15899" "chr6" 88224096 88299721 "RARS2" "ENSG00000146282" -1
"15900" "chr6" 88299839 88377169 "ORC3" "ENSG00000135336" 1
"15906" "chr6" 89790470 89794879 "PNRC1" "ENSG00000146278" 1
"15914" "chr6" 90352218 90529442 "MDN1" "ENSG00000112159" -1
"15917" "chr6" 91223292 91296764 "MAP3K7" "ENSG00000135341" -1
"15921" "chr6" 96969471 97003152 "UFL1" "ENSG00000014123" 1
"15926" "chr6" 97590037 97731093 "MMS22L" "ENSG00000146263" -1
"15931" "chr6" 99845927 99873207 "PNISR" "ENSG00000132424" -1
"15932" "chr6" 99880190 99969604 "USP45" "ENSG00000123552" -1
"15933" "chr6" 99990256 100016849 "CCNC" "ENSG00000112237" -1
"15937" "chr6" 100956070 101329248 "ASCC3" "ENSG00000112249" -1
"15943" "chr6" 105725440 105850959 "PREP" "ENSG00000085377" -1
"15945" "chr6" 106632351 106773666 "ATG5" "ENSG00000057663" -1
"15946" "chr6" 106959730 107018326 "AIM1" "ENSG00000112297" 1
"15951" "chr6" 107473761 107780768 "PDSS2" "ENSG00000164494" -1
"15954" "chr6" 108188960 108279393 "SEC63" "ENSG00000025796" -1
"15955" "chr6" 108362613 108487058 "OSTM1" "ENSG00000081087" -1
"15957" "chr6" 108532426 108582464 "SNX3" "ENSG00000112335" -1
"15959" "chr6" 108881038 109005977 "FOXO3" "ENSG00000118689" 1
"15963" "chr6" 109687717 109703762 "CD164" "ENSG00000135535" -1
"15966" "chr6" 109765265 109787171 "MICAL1" "ENSG00000135596" -1
"15969" "chr6" 110012499 110146631 "FIG4" "ENSG00000112367" 1
"15972" "chr6" 110501344 110575478 "CDC40" "ENSG00000168438" 1
"15976" "chr6" 110931181 111137161 "CDK19" "ENSG00000155111" -1
"15977" "chr6" 111195973 111216916 "AMD1" "ENSG00000123505" 1
"15984" "chr6" 111981535 112194655 "FYN" "ENSG00000010810" -1
"15988" "chr6" 112429963 112576141 "LAMA4" "ENSG00000112769" -1
"15990" "chr6" 114178541 114184648 "MARCKS" "ENSG00000155130" 1
"15991" "chr6" 114254192 114332472 "HDAC2" "ENSG00000196591" -1
"15994" "chr6" 116422012 116570660 "NT5DC1" "ENSG00000178425" 1
"15995" "chr6" 116440086 116479910 "COL10A1" "ENSG00000123500" -1
"15998" "chr6" 116597741 116601066 "TSPYL1" "ENSG00000189241" -1
"16003" "chr6" 116892530 116918838 "RWDD1" "ENSG00000111832" 1
"16012" "chr6" 117639374 117923691 "GOPC" "ENSG00000047932" -1
"16018" "chr6" 119134605 119256327 "MCM9" "ENSG00000111877" -1
"16021" "chr6" 119498374 119670926 "MAN1A1" "ENSG00000111885" -1
"16023" "chr6" 121756838 121770873 "GJA1" "ENSG00000152661" 1
"16025" "chr6" 122764499 122792967 "SERINC1" "ENSG00000111897" -1
"16026" "chr6" 122793076 123047518 "PKIB" "ENSG00000135549" 1
"16033" "chr6" 125440195 125585553 "TPD52L1" "ENSG00000111907" 1
"16034" "chr6" 125541108 125623282 "HDDC2" "ENSG00000111906" -1
"16036" "chr6" 126102307 126252266 "NCOA7" "ENSG00000111912" 1
"16038" "chr6" 126307576 126360422 "TRMT11" "ENSG00000066651" 1
"16041" "chr6" 127587755 127609712 "RNF146" "ENSG00000118518" 1
"16042" "chr6" 127609855 127664754 "ECHDC1" "ENSG00000093144" -1
"16047" "chr6" 128289924 128841870 "PTPRK" "ENSG00000152894" -1
"16049" "chr6" 129897277 130031370 "ARHGAP18" "ENSG00000146376" -1
"16055" "chr6" 131160487 131384462 "EPB41L2" "ENSG00000079819" -1
"16058" "chr6" 131895106 131949369 "MED23" "ENSG00000112282" -1
"16062" "chr6" 132129156 132216295 "ENPP1" "ENSG00000197594" 1
"16063" "chr6" 132269316 132272513 "CTGF" "ENSG00000118523" -1
"16065" "chr6" 132767006 132834337 "STX7" "ENSG00000079950" -1
"16075" "chr6" 133135580 133138703 "RPS12" "ENSG00000112306" 1
"16080" "chr6" 134490384 134639250 "SGK1" "ENSG00000118515" -1
"16082" "chr6" 135281516 135424194 "HBS1L" "ENSG00000112339" -1
"16083" "chr6" 135502453 135540311 "MYB" "ENSG00000118513" 1
"16084" "chr6" 135604670 135818914 "AHI1" "ENSG00000135541" -1
"16087" "chr6" 136578001 136610989 "BCLAF1" "ENSG00000029363" -1
"16088" "chr6" 136663875 136871957 "MAP7" "ENSG00000135525" -1
"16094" "chr6" 137518621 137540586 "IFNGR1" "ENSG00000027697" -1
"16096" "chr6" 138188351 138204449 "TNFAIP3" "ENSG00000118503" 1
"16097" "chr6" 138409642 138428648 "PERP" "ENSG00000112378" -1
"16098" "chr6" 138483058 138665800 "KIAA1244" "ENSG00000112379" 1
"16100" "chr6" 138724668 138743334 "HEBP2" "ENSG00000051620" 1
"16101" "chr6" 138743180 139013708 "NHSL1" "ENSG00000135540" -1
"16104" "chr6" 139224630 139309398 "REPS1" "ENSG00000135597" -1
"16105" "chr6" 139349819 139364439 "ABRACL" "ENSG00000146386" 1
"16108" "chr6" 139693393 139695757 "CITED2" "ENSG00000164442" -1
"16111" "chr6" 142468367 142545826 "VTA1" "ENSG00000009844" 1
"16114" "chr6" 143381633 143661441 "AIG1" "ENSG00000146416" 1
"16117" "chr6" 143815948 143832827 "FUCA2" "ENSG00000001036" -1
"16119" "chr6" 144164481 144184949 "LTV1" "ENSG00000135521" 1
"16122" "chr6" 144416018 144416754 "SF3B5" "ENSG00000169976" -1
"16124" "chr6" 144606837 145174170 "UTRN" "ENSG00000152818" 1
"16127" "chr6" 146185381 146285559 "SHPRH" "ENSG00000146414" -1
"16133" "chr6" 148593440 148873186 "SASH1" "ENSG00000111961" 1
"16135" "chr6" 149539777 149732749 "TAB2" "ENSG00000055208" 1
"16138" "chr6" 149825869 149867174 "PPIL4" "ENSG00000131013" -1
"16139" "chr6" 149887430 149912884 "GINM1" "ENSG00000055211" 1
"16140" "chr6" 149916009 149970108 "KATNA1" "ENSG00000186625" -1
"16141" "chr6" 149979289 150039392 "LATS1" "ENSG00000131023" -1
"16142" "chr6" 150045451 150070801 "NUP43" "ENSG00000120253" -1
"16143" "chr6" 150070579 150132556 "PCMT1" "ENSG00000120265" 1
"16144" "chr6" 150139934 150186199 "LRP11" "ENSG00000120256" -1
"16154" "chr6" 151186685 151423023 "MTHFD1L" "ENSG00000120254" 1
"16157" "chr6" 151725989 151773259 "RMND1" "ENSG00000155906" -1
"16158" "chr6" 151773422 151791236 "C6orf211" "ENSG00000146476" 1
"16160" "chr6" 151977826 152450754 "ESR1" "ENSG00000091831" 1
"16161" "chr6" 152442819 152958936 "SYNE1" "ENSG00000131018" -1
"16167" "chr6" 153552455 153668623 "AL590867.1" "ENSG00000213121" 1
"16171" "chr6" 155054459 155155192 "SCAF8" "ENSG00000213079" 1
"16176" "chr6" 157099063 157531913 "ARID1B" "ENSG00000049618" 1
"16179" "chr6" 158244296 158366109 "SNX9" "ENSG00000130340" 1
"16180" "chr6" 158402888 158520208 "SYNJ2" "ENSG00000078269" 1
"16183" "chr6" 158733692 158932860 "TULP4" "ENSG00000130338" 1
"16184" "chr6" 158957468 159056460 "TMEM181" "ENSG00000146433" 1
"16185" "chr6" 159057506 159065771 "DYNLT1" "ENSG00000146425" -1
"16187" "chr6" 159186773 159240444 "EZR" "ENSG00000092820" -1
"16192" "chr6" 160090089 160183561 "SOD2" "ENSG00000112096" -1
"16193" "chr6" 160146617 160177351 "WTAP" "ENSG00000146457" 1
"16195" "chr6" 160199530 160210781 "TCP1" "ENSG00000120438" -1
"16196" "chr6" 160210844 160219468 "MRPL18" "ENSG00000112110" 1
"16199" "chr6" 160390131 160534539 "IGF2R" "ENSG00000197081" 1
"16210" "chr6" 163835032 163999628 "QKI" "ENSG00000112531" 1
"16216" "chr6" 166733216 166756079 "SFT2D1" "ENSG00000198818" -1
"16217" "chr6" 166778407 166796486 "MPC1" "ENSG00000060762" -1
"16218" "chr6" 166822852 167319939 "RPS6KA2" "ENSG00000071242" -1
"16220" "chr6" 167342992 167370679 "RNASET2" "ENSG00000026297" -1
"16221" "chr6" 167412670 167466201 "FGFR1OP" "ENSG00000213066" 1
"16230" "chr6" 168227602 168372703 "MLLT4" "ENSG00000130396" 1
"16234" "chr6" 168841831 169073984 "SMOC2" "ENSG00000112562" 1
"16235" "chr6" 169615875 169654139 "THBS2" "ENSG00000186340" -1
"16238" "chr6" 170104001 170124151 "PHF10" "ENSG00000130024" -1
"16242" "chr6" 170599791 170716153 "FAM120B" "ENSG00000112584" 1
"16243" "chr6" 170844205 170862429 "PSMB1" "ENSG00000008018" -1
"16245" "chr6" 170884383 170893780 "PDCD2" "ENSG00000071994" -1
"16246" "chr7" 192969 300711 "FAM20C" "ENSG00000177706" 1
